	0.0000-0.0006	0.0006-0.0057	0.0057-0.0080	0.0080-0.0084	0.0096-0.0110	0.0110-0.0115	0.0115-0.0118	0.0118-0.0118	0.0118-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0121	0.0121-0.0124	0.0125-0.0125	0.0125-0.0128	0.0128-0.0128	0.0128-0.0129	0.0129-0.0139	0.0139-0.0378	0.0378-0.0686	0.0686-0.0690	0.0690-0.0692	0.0692-0.0786	0.0786-0.0791	0.0791-0.0795	0.0795-0.2285	0.2285-0.3362	0.4374-0.4374	0.4374-0.5750	0.5750-5.2337	5.2337-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##Spermidine-e0	0.9999999999996664	0.9999999999996537	0.9999999999997186	0.9999999999996435	0.9999999999984466	1.0000000000004798	1.000000000001837	1.0000000000007374	1.000000000000812	1.0000000000024614	1.000000000002094	1.0000000000010196	1.0000000000025662	0.911277926631282	1.0870077531879052	1.0000000000000095	0.999999999999658	0.9999999999999245	0.999999999999696	0.9999999999997407	0.9999999999994593	0.9999999999997926	1.0089653339171774	1.00000000000001	1.0000000000000173	1.0000000000000029	1.0000000000000175	0.9999999999999859	0.9999999999999856	1.0000000000000409	1.0000000000000409	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Methionine-e0##Microbe##PAN	-14.748894121425044	-14.748894121415484	-14.748894121476965	-14.74889412138913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.74889412134817	-14.74889412140952	-14.748894121362804	-14.748894121635995	-14.748894121581253	-14.748894122033992	-14.748894121472478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Methionine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe##Thiamine	1.000000000000469	1.000000000000442	0.9999999999998519	0.9999999999990531	-10.760703228458626	-10.760703228791739	-10.76070322897183	-10.760703228814506	-10.760703228781686	-10.760703229091828	-10.760703229048307	-10.760703228903779	-10.760703229048083	0.8231975873864186	0.9713195805589367	0.9999999999995773	0.9999999999995413	0.9999999999993928	1.0000000000012557	0.9999999999992206	1.0000000000016382	1.000000000001073	0.9170515461474883	1.0000000000002451	1.0000000000010225	0.9999999999983962	1.0000000000001112	0.999999999999929	0.9999999999999101	0.9999999999997701	0.9999999999997701	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe##PAN	-8.39745950498236	-8.397459504977956	-8.397459504838293	-8.397459504745699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.397459504843223	-8.397459504831346	-8.397459504787488	-8.397459504967305	-8.397459504759373	-8.397459505002642	-8.397459504945148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe##PAN	-47.2232871554369	-47.223287155413416	-47.22328715550434	-47.22328715522436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.22328715514994	-47.223287155289015	-47.223287155157685	-47.22328715602852	-47.22328715575236	-47.223287157067034	-47.22328715555008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##PAN	-38.57060811267579	-38.57060811265172	-38.57060811277771	-38.5706081125422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.57060811244566	-38.570608112598755	-38.57060811248126	-38.5706081131927	-38.57060811301399	-38.57060811417219	-38.570608112772184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Thiamine	1.0000000000007856	1.0000000000007376	1.0000000000001195	0.9999999999990372	-17.1684236103793	-17.168423610927977	-17.168423611210493	-17.16842361097072	-17.168423610920016	-17.168423611397873	-17.16842361133591	-17.168423611102835	-17.168423611334394	0.7268682777462976	0.9556932948986762	0.9999999999993869	0.9999999999994483	0.9999999999992226	1.0000000000021647	0.9999999999997761	1.0000000000036655	1.0000000000015237	0.8718577777073754	1.0000000000004408	1.000000000000661	0.9999999999982279	0.9999999999998883	0.9999999999999996	0.999999999999874	0.9999999999996535	0.9999999999996535	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##PAN	-12.972744790283611	-12.97274479027562	-12.97274479013614	-12.97274479001035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.972744790092124	-12.972744790107782	-12.972744790042368	-12.972744790325981	-12.97274479008204	-12.972744790472982	-12.972744790254541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##PAN	-19.790702065752868	-19.790702065740557	-19.7907020658097	-19.79070206568863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-19.790702065641025	-19.790702065717937	-19.790702065656415	-19.79070206602256	-19.790702065934354	-19.790702066521522	-19.79070206580796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Thiamine	1.0000000000021239	1.0000000000020617	1.0000000000012241	0.9999999999993503	-40.668533150139176	-40.66853315138449	-40.66853315206255	358.49318779587674	358.4931877948811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##PAN	-29.752457226360775	-29.75245722635119	-29.752457226179718	-29.75245722596271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Spermidine-e0	-2.999999999950491	-2.9999999999486704	-2.0000000000001616	-2.499999999983509	-2.9999999998559037	-1.0000000000344693	-1.0000000001247529	-0.33333333337746573	-0.33333333338181736	-1.0000000001643699	-1.0000000001393639	-1.0000000000698637	-1.0000000001714149	4.860190239267639	-4.370144347983456	3.9999999999982685	0.2000000000145591	-1.4285714285702082	-2.000000000004424	-2.0000000000032183	-2.000000000006156	-2.00000000000337	-1.8988869163853932	-2.000000000000936	-2.000000000000987	-1.3333333333357966	-1.333333333336747	-1.000000000002848	-1.27272727272939	-10.000000000037806	-10.000000000037806	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Melitose-e0	-2.5000000000376597	-2.500000000039102	0.0	-2.0000000000000746	-4.000000000242739	-2.0000000003174017	-2.0000000004069314	-1.0000000002540304	-1.0000000002555964	-2.000000000478438	-2.0000000004437903	-2.0000000003295866	-2.000000000481769	6.790285358910218	-2.8458730435710087	1.9999999999996694	-0.19999999999213178	-1.1428571428571457	0.0	0.0	0.0	0.0	-0.3538957926545947	0.0	0.0	-2.833333333331948	-2.833333333334233	-4.249999999998052	-3.090909090907703	-12.500000000027299	-12.500000000027299	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Folate-e0	-7.500000000110472	-7.500000000112621	0.99999999999977	-2.5000000000164357	976.0450271674416	687.5906691981415	687.5906692095494	587.5502389626515	587.5502389610106	677.1735359287744	677.1735359260922	677.1735359169087	677.1735359260991	3.7902853589048475	2.572813913244846	-7.999999999984634	-3.200000000010749	-1.1428571428528227	4.000000000021914	4.0000000000115605	4.00000000004552	4.000000000013005	2.8371995384204722	4.000000000001603	4.000000000002179	-3.4999999999984666	-3.500000000004474	-7.249999999998233	-4.454545454544134	-30.50000000008436	-30.50000000008436	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##O2-e0	-9.000000000016309	-8.999999999979794	0.0	4.999999999963264	9.99999999850031	0.9999999995832395	0.9999999999485197	-2.0000000003273644	-2.0000000003191936	1.000000000173431	1.0000000000746938	0.9999999997308943	1.00000000018931	-25.370856076732675	9.550966957005668	-15.999999999987812	-4.400000000039588	0.5714285714298412	0.0	0.0	0.0	0.0	0.15166962542301018	0.0	0.0	1.0000000000000084	1.0000000000002516	1.5000000000005658	1.0909090909094552	0.0	0.0	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Urea-e0	0.4999999999779178	0.4999999999770059	1.9999999999999736	1.9999999999920934	1.999999999795822	0.9999999999194211	0.9999999999650885	0.6666666666030028	0.6666666666078006	0.9999999999853212	0.9999999999768914	0.9999999999374461	0.9999999999899677	-1.9300951196366087	3.286406956621862	-1.9999999999958398	0.39999999999272345	1.4285714285721582	2.0000000000025375	2.000000000001306	2.0000000000050253	2.000000000001469	1.8736086454806116	2.0000000000002616	2.0000000000003384	1.1666666666672827	1.166666666666823	0.7500000000007486	1.0909090909096337	0.0	0.0	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Sucrose	-2.00000000001699	-2.000000000017149	0.0	-1.0000000000004172	-2.0000000002072613	-1.000000000217809	-1.0000000002667166	-0.33333333349616784	-0.333333333499398	-1.0000000003129446	-1.0000000002894458	-1.000000000212704	-1.00000000031283	4.860190239273707	-1.964805217467151	2.000000000000419	0.2000000000067125	-0.5714285714283232	0.0	0.0	0.0	0.0	-0.22750443813522697	0.0	0.0	-1.6666666666658143	-1.6666666666673107	-2.499999999998673	-1.8181818181808909	-8.50000000001993	-8.50000000001993	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Thiamine	-9.500000000149356	-9.500000000139575	0.0	-6.5000000000059615	1952.0900543358246	1376.6813383968608	1376.6813384196103	1177.100477925807	1177.1004779224909	1356.3470718581236	1356.3470718527476	1356.347071834431	1356.3470718526592	12.510665837443103	-1.1541269564262129	-5.999999999995259	-3.800000000005086	-2.8571428571397224	4.00000000002962	4.000000000014892	4.000000000062168	4.000000000016088	2.3569123912458427	4.000000000002362	4.000000000003243	-6.833333333333762	-6.833333333342812	-12.250000000001368	-8.363636363637333	-49.000000000141604	-49.000000000141604	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Riboflavin	-7.500000000071453	-7.5000000000722356	0.0	-3.500000000005072	2942.1350815037076	2073.2720075957013	2073.2720076300493	1771.9840502224204	1771.9840502174168	2042.02060778784	2042.02060777974	2042.0206077520513	2042.0206077796597	11.615523157993659	-1.440533913050509	-0.999999999959885	-1.1999999999771598	-1.2857142856996417	3.0000000000133284	3.000000000006165	3.000000000032003	3.0000000000072444	2.115260518362801	3.000000000000945	3.000000000001359	-2.8333333333339	-2.8333333333392816	-5.750000000000931	-4.181818181818861	-32.00000000010056	-32.00000000010056	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##PAN	2448.263320571762	2448.263320570163	-0.1025020281293153	744.0050277004757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1418.8433587313434	774.1915297584503	495.0920398731469	-166.34139657625002	-166.341396574743	-166.34139657949729	-166.34139657479204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##Pyruvate-e0##Microbe##Pyruvate-e0	-0.9999999999999996	-0.9999999999999993	-0.9999999999999994	-0.9999999999999998	-0.999999999999999	-0.9999999999999989	-0.9999999999999993	-0.9999999999999993	-0.9999999999999987	-1.0	-1.0	-0.9999999999999996	-1.0000000000000002	-0.9999999999999974	-1.0000000000000013	-1.0000000000000004	-1.0000000000000013	-1.0000000000000009	-1.0	-1.0	-0.9999999999999993	-1.0	-0.9999999999999993	-1.0000000000000004	-0.9999999999999993	-1.0000000000000004	-0.9999999999999998	-1.0	-0.9999999999999989	-1.0000000000000004	-1.0000000000000004	Limosilactobacillus_reuteri_I49	Pyruvate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##Spermidine-e0	2.0000000000184	2.000000000019146	2.000000000015707	2.500000000004103	2.9999999999558606	1.000000000000817	1.0000000000009206	0.3333333333274507	0.33333333332676923	0.9999999999985905	0.9999999999988485	0.9999999999999375	3.0000000000427978	1.4968708224791374	-0.27954115814253877	-6.999999999997161	0.6000000000044878	1.1428571428588479	2.0000000000251763	2.0000000000193063	2.0000000000417173	2.0000000000175526	1.2491132237101017	1.9999999999995504	1.9999999999998337	0.6666666666690026	-4.000000000014019	0.0	0.9090909090921362	-2.000000000008063	-2.000000000008063	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##Melitose-e0	-2.0000000000149343	-2.0000000000155596	-2.0000000000155986	0.0	2.000000000072043	0.0	0.0	-1.000000000042063	-1.00000000004229	0.0	0.0	0.0	3.0000000001239178	0.7453062337190702	-1.1092080389248602	-5.0000000000003695	-0.5999999999975019	-0.28571428571325547	-2.0000000000369913	-2.000000000025432	-2.0000000001165827	-2.000000000018339	0.6281037170170258	-2.000000000001029	-2.000000000002149	3.6666666666650563	-7.500000000012637	6.4999999999974465	2.636363636362903	-0.5000000000074679	-0.5000000000074679	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##Folate-e0	-5.000000000045258	-5.00000000004632	-5.000000000049894	-1.5000000000044982	-289.22237809884723	-0.7680201074779809	-0.7680201074890441	99.27241012934378	99.27241012907643	9.649113180621503	9.649113180594268	9.649113180454187	-172.976392252704	-0.25469376628121426	-0.4890006423420477	7.999999999991976	-1.6000000000006913	-2.2857142857107338	-10.000000000161576	-10.000000000112069	-10.00000000037045	-10.000000000089226	-1.3648020726587229	-10.000000000005977	-10.000000000009084	4.999999999997351	-24.500000000039577	12.499999999997332	3.181818181817215	-5.500000000021656	-5.500000000021656	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##O2-e0	1.9999999999940428	2.0000000000082627	2.000000000002383	-3.000000000009398	-7.9999999995514415	1.0000000000003693	0.9999999999999892	3.999999999944547	3.9999999999458176	1.0000000000021647	1.000000000001168	0.9999999999958827	-8.000000000048736	-1.235918701154689	5.484915114335323	25.99999999999417	2.7999999999917913	1.1428571428578864	2.000000000023618	2.000000000017967	2.0000000000510156	2.000000000015131	0.8736698355644448	2.0000000000019824	2.0000000000024047	0.0	1.0000000000034743	-1.000000000000896	0.3636363636361859	0.0	0.0	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##Urea-e0	-1.0000000000088105	-1.000000000009196	-1.0000000000090363	-1.0000000000019997	-0.9999999999390071	0.0	0.0	0.3333333333224361	0.3333333333232027	0.0	0.0	0.0	-0.9999999999975494	-0.24843541123943083	0.7554996788279147	4.999999999997389	0.19999999999837945	-0.14285714285683437	-1.0000000000175868	-1.0000000000117089	-1.000000000039914	-1.0000000000092473	-0.06139152963690814	-1.0000000000003697	-1.0000000000007403	0.6666666666659445	-1.500000000000683	1.49999999999896	0.3636363636360251	0.0	0.0	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##Sucrose	-1.0000000000067177	-1.000000000006817	-1.0000000000076397	0.0	1.0000000000617393	0.0	0.0	-0.6666666666936388	-0.6666666666941443	0.0	0.0	0.0	2.000000000080599	0.49687082247938974	-0.8166247591205138	-4.000000000001027	-0.3999999999980643	-0.14285714285631027	-1.0000000000169047	-1.0000000000119005	-1.0000000000634233	-1.0000000000081815	0.6894952466538966	-1.0000000000003462	-1.0000000000009812	2.333333333332311	-5.000000000008673	3.9999999999982165	1.72727272727223	-0.5000000000054431	-0.5000000000054431	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##Thiamine	-6.000000000062584	-6.000000000058971	-6.000000000062743	0.4999999999970272	-576.4447561979754	-1.036040214956969	-1.0360402149790182	198.54482025877277	198.54482025823245	19.298226361250517	19.298226361195866	19.298226360916427	-342.95278450552667	1.739047878676347	-0.8907919610700635	3.000000000004123	-1.3999999999977295	-1.7142857142817756	-12.00000000022207	-12.00000000015135	-12.000000000510996	-12.000000000112399	0.20191011472152984	-12.000000000011656	-12.000000000016131	9.666666666665272	-34.50000000006678	20.500000000001183	7.545454545454701	-6.00000000003447	-6.00000000003447	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##Riboflavin	-1.0000000000304228	-1.0000000000308649	-1.000000000035875	2.4999999999981037	-870.66713429695	-1.8040603224366225	-1.8040603224698226	299.4838970548873	299.48389705407203	29.447339541884404	29.44733954180199	29.447339541379602	-518.9291767584571	1.866394761817743	-0.6462916398992147	-1.0000000000282747	-0.5999999999928831	-0.5714285714190641	-7.000000000103879	-7.000000000069952	-7.000000000266526	-7.0000000000523315	-0.42974070745737963	-7.0000000000060405	-7.000000000008368	4.666666666666185	-21.50000000004266	10.500000000000831	5.272727272727487	-4.000000000024701	-4.000000000024701	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##PAN	986.6345329619238	986.6345329613403	986.6345329637533	242.52700322880645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1139.2011892473506	150.10246870447617	243.135631998306	1235.285786690361	1235.2857866830993	1235.2857867192504	1235.285786678556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Acetate-e0
Limosilactobacillus_reuteri_I49##L-Asparagine-e0##Microbe##PAN	-16.661009646177042	-16.66100964617656	-16.66100964606445	-16.661009645955012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Asparagine-e0
Limosilactobacillus_reuteri_I49##Ca2+-e0##Microbe##PAN	-0.7060625359793605	-0.706062535978928	-0.7060625359772894	-0.7060625359735085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359750758	-0.7060625359755947	-0.7060625359733138	-0.7060625359873289	-0.706062535978864	-0.7060625360001204	-0.7060625359776911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Ca2+-e0
Limosilactobacillus_reuteri_I49##Cu2+-e0##Microbe##PAN	-0.7060625359759879	-0.7060625359757844	-0.7060625359788764	-0.7060625359743907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359717896	-0.7060625359754735	-0.706062535973207	-0.706062535985759	-0.7060625359848347	-0.7060625360034806	-0.7060625359792855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Cu2+-e0
Limosilactobacillus_reuteri_I49##Fe2+-e0##Microbe##PAN	-1.7060625359837387	-1.706062535982953	-1.706062535986137	-1.7060625359757675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.706062535969829	-1.7060625359757875	-1.7060625359724806	-1.706062536007416	-1.7060625359980253	-1.706062536052331	-1.7060625359918067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fe2+-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##Spermidine-e0	-0.9999999999504665	-0.9999999999486242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057171023941588614	-0.056066344616325474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005777111608729779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##Melitose-e0	-2.500000000037755	-2.5000000000392255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08575653591252842	-0.032459462672324337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020219890631232442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##Folate-e0	-8.500000000111006	-8.500000000113243	0.0	0.0	6.655169535490309	6.655169535661952	6.655169535758434	6.655169535674204	6.655169535655907	6.65516953582612	6.655169535799137	6.655169535721195	6.655169535802902	0.08575653591238726	0.07082064583193871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06643678350246338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##O2-e0	-9.000000000016401	-8.999999999979725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25726960773635066	0.1711498940927432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.008665667413266331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##Urea-e0	-1.500000000022137	-1.5000000000230622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.028585511970698526	0.035410322915755146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007221389511131817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##Sucrose	-2.0000000000170526	-2.0000000000172213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05717102394168293	-0.026557742186521575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012998501120103768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##Thiamine	-10.500000000150074	-10.500000000140352	-0.9999999999996739	-0.9999999999986101	12.310339070986275	12.310339071328984	12.310339071521373	12.310339071353637	12.310339071316658	12.310339071657383	12.310339071603279	12.31033907144782	12.31033907160989	-0.799901416204712	-0.9675405373265187	-0.9999999999996873	-0.9999999999994604	-0.9999999999993031	-1.0000000000013474	-0.9999999999980657	-1.000000000000151	-1.0000000000019675	-0.9061219363551857	-1.000000000000928	-1.000000000001186	-0.9999999999978931	-0.9999999999995259	-0.9999999999997924	-0.9999999999999293	-0.9999999999993924	-0.9999999999993924	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##Riboflavin	-7.500000000071884	-7.500000000072712	0.0	0.0	19.965508606479492	19.965508606996874	19.965508607287475	19.965508607034124	19.96550860697838	19.965508607491802	19.965508607410218	19.965508607175174	19.965508607420702	0.1572203158393351	-0.002950860242311146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050549726578126904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##Fumarate-e0##Microbe##PAN	2457.8697639184356	2457.8697639168436	9.503941318182369	9.503941318061347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.503941318257972	9.503941318192366	9.503941318140747	9.503941318338455	9.503941318004165	9.50394131821415	9.503941318399644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Fumarate-e0
Limosilactobacillus_reuteri_I49##K+-e0##Microbe##PAN	-0.7060625358318477	-0.7060625358205703	-0.7060625359838605	-0.7060625359828548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625358696867	-0.7060625359789503	-0.7060625359613092	-0.7060625359771515	-0.706062536097897	-0.7060625362242634	-0.7060625358651312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	K+-e0
Limosilactobacillus_reuteri_I49##D-Mannose-e0##Microbe##D-Mannose-e0	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-0.9999999999999998	-1.0000000000000007	-1.000000000000001	-0.999999999999999	-0.9999999999999993	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	-0.9999999999999994	-0.9999999999999993	-0.9999999999999991	-0.9999999999999997	-0.9999999999999992	-1.0000000000000004	-0.9999999999999999	-0.9999999999999997	-0.9999999999999992	-0.9999999999999999	-1.0000000000000007	-1.0000000000000009	-1.0000000000000004	-0.9999999999999992	-1.0000000000000004	-1.0000000000000018	-1.0000000000000018	-0.9999999999999976	-0.9999999999999976	Limosilactobacillus_reuteri_I49	D-Mannose-e0
