	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0009-0.0009	0.0009-0.0010	0.0010-0.0012	0.0018-0.0031	0.0031-0.0043	0.0043-0.0069	0.0069-0.0070	0.0070-0.0110	0.0110-0.0111	0.0111-0.0111	0.0111-0.0415	0.0415-0.0417	0.0417-0.0417	0.0417-0.0779	0.0933-0.1544	0.1544-0.1550	0.1550-0.1612	0.1612-0.1630	0.1984-0.1984	0.1984-0.1996	0.1996-0.1997	0.1997-0.2010	0.2010-0.2018	0.2018-0.2035	0.2039-0.2039	0.2039-0.2058	0.2068-0.2069	0.2069-0.2229	0.2229-0.2446	0.2446-0.2459	0.2460-0.2461	0.2461-0.2541	0.2541-0.2548	0.2548-0.2550	0.2550-0.2625	0.2625-7.9004	7.9004-20.0000	Source	Target
D-Mannose-e0##O2-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001214773	-1.0000000001204945	-1.0000000001204945	-1.0000000001204945	-1.0000000001204945	-1.0000000001204945	-1.0000000001204945	-1.0000000001204945	-1.0000000001204945	-1.0000000001204945	-1.0000000001204945	D-Mannose-e0	O2-e0
Folate-e0##O2-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.00000000052916	-6.000000000502861	-6.000000000502861	-6.000000000502861	-6.000000000502861	-6.000000000502861	-6.000000000502861	-6.000000000502861	-6.000000000502861	-6.000000000502861	-6.000000000502861	Folate-e0	O2-e0
D-Glucose-e0##D-Glucose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999999998	-1.0	-0.9999999999999988	-1.0000000000000009	-1.000000000000001	-1.0000000000000024	-1.0000000000000013	-1.0000000000000007	-0.9999999999999996	-1.0000000000000002	-0.9999999999999988	-0.9999999999999994	-0.9999999999999986	-0.9999999999999993	-0.999999999999999	-1.0000000000000018	-0.9999999999999997	-0.9999999999999988	-1.000000000000001	-1.0000000000000002	-1.000000000000001	-1.0000000000000009	-1.0000000000000009	D-Glucose-e0	D-Glucose-e0
D-Glucose-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.000000000003872	-1.999999999997146	-1.9999999999944413	-6.666666666607492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0000000000010414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Aspartate-e0
L-Glutamine-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000022964	1.0000000000000537	0.9999999999991683	2.3333333333195188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000006142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Aspartate-e0
Spermidine-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5000000000020107	0.5000000000044046	0.5000000000051623	-0.9999999999657999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Aspartate-e0
Thiamin-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000098415	2.000000000003205	2.9999999999971347	10.999999999928324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5000000000035603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Aspartate-e0
N-Acetyl-D-glucosamine-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000012428	-0.9999999999988923	-0.999999999998059	-3.666666666638484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5000000000007867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Aspartate-e0
L-Asparagine-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000003113	2.0000000000008784	1.9999999999999578	3.333333333322954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000008438	0.9999999999988785	0.9999999999992734	0.9999999999989615	0.9999999999999655	0.9999999999994916	0.9999999999994776	1.0000000000000093	1.0000000000013909	0.9999999999996202	0.9999999999996374	0.9999999999996374	L-Asparagine-e0	L-Aspartate-e0
D-Mannose-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0000000000043685	-1.9999999999976668	-1.999999999994941	-6.66666666660968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0000000000012195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Aspartate-e0
Folate-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5000000000001832	0.49999999999453637	0.49999999999261346	1.666666666624334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999992081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Aspartate-e0
N-Acetyl-D-chondrosamine-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000005749	-0.9999999999972246	-0.9999999999958965	-3.666666666628836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5000000000000957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-chondrosamine-e0	L-Aspartate-e0
O2-e0##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000027338	0.999999999998264	0.9999999999963751	3.999999999961711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.500000000011289	2.4999999999979226	2.499999999992185	9.666666666579621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000000000001634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Aspartate-e0
PAN##L-Aspartate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.28714851191404	249.2871485106603	247.78714851025902	1066.6512692131162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.86492254230097	-87.81840995863884	-87.81840995857912	-87.81840995864546	-87.81840995826862	-87.81840995842052	-87.8184099584208	-87.8184099582443	-87.81840995781242	-87.81840995834625	-87.81840995829386	-87.81840995829386	PAN	L-Aspartate-e0
D-Glucose-e0##H+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000104285	1.9999999999919835	1.9999999999845777	11.333333333205797	-1.9999999999788587	-1.9999999999825873	-1.9999999999834372	-1.9999999999933569	1.9999999999961748	-1.9999999999908098	-1.9999999999969977	2.0000000000050107	-1.9999999999982996	2.0000000000017075	-2.000000000001391	0.0	0.0	0.0	5.999999999982823	1.9999999999708502	1.9999999999983242	1.9999999999963927	1.9999999999963927	D-Glucose-e0	H+-e0
D-Mannose-e0##H+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000117426	1.999999999993373	1.9999999999858789	11.33333333321054	-1.999999999978491	-1.9999999999822347	-1.9999999999830678	-1.9999999999930307	1.999999999997265	-1.9999999999903937	-1.999999999996542	2.0000000000058273	-1.9999999999983356	2.0000000000022604	-2.0000000000016227	0.0	0.0	0.0	5.999999999985597	1.9999999999722982	1.9999999999996732	1.9999999999977371	1.9999999999977371	D-Mannose-e0	H+-e0
D-Glucose-e0##L-Malate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000056857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Malate-e0
D-Mannose-e0##L-Malate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000064113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Malate-e0
D-Glucose-e0##L-Alanine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000095994	1.9999999999929525	7.99999999996489	-1.3333333333314095	-6.000000000048731	-6.000000000039088	-6.000000000036455	-1.9999999999962168	0.0	-1.9999999999949196	-1.9999999999977605	2.0000000000042237	2.0000000000043237	2.000000000001712	2.0000000000036953	-1.9999999999954485	0.0	0.0	1.9999999999973455	1.999999999990696	1.9999999999996658	1.9999999999988374	1.9999999999988374	D-Glucose-e0	L-Alanine-e0
D-Mannose-e0##L-Alanine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000010776	1.9999999999941953	7.999999999968068	-1.3333333333315074	-6.000000000049614	-6.000000000039909	-6.00000000003735	-1.9999999999960547	0.0	-1.9999999999947067	-1.9999999999974745	2.000000000004875	2.0000000000048592	2.0000000000022045	2.0000000000042273	-1.9999999999964437	0.0	0.0	1.9999999999977658	1.999999999991124	2.00000000000006	1.999999999999225	1.999999999999225	D-Mannose-e0	L-Alanine-e0
D-Glucose-e0##Fumarate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99999999999625	1.9999999999928888	-2.666666666639629	4.000000000071377	4.000000000056284	4.000000000052381	0.0	0.0	0.0	0.0	2.000000000002026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.999999999970599	0.0	0.0	0.0	D-Glucose-e0	Fumarate-e0
D-Mannose-e0##Fumarate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999969418	1.9999999999935452	-2.6666666666406433	4.000000000072619	4.000000000057436	4.000000000053635	0.0	0.0	0.0	0.0	2.0000000000023856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9999999999720646	0.0	0.0	0.0	D-Mannose-e0	Fumarate-e0
D-Glucose-e0##H2O-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000011639	2.0000000000214424	-7.333333333188177	5.999999999938641	5.999999999951956	5.999999999955198	1.9999999999636928	0.0	1.9999999999621736	1.9999999999872662	1.9999999999871303	1.9999999999840203	5.9999999999962235	1.9999999999850113	2.000000000011823	0.49999999999871186	0.49999999999864675	-1.9999999999768823	-1.9999999999217126	2.000000000002867	2.000000000006608	2.000000000006608	D-Glucose-e0	H2O-e0
D-Mannose-e0##H2O-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000096474	2.000000000019565	-7.3333333331934965	5.999999999937644	5.99999999995104	5.999999999954204	1.999999999961722	0.0	1.9999999999602474	1.999999999985202	1.9999999999849558	1.9999999999819615	5.999999999994888	1.9999999999828162	2.000000000009604	0.4999999999961572	0.49999999999590267	-1.9999999999806175	-1.9999999999255162	2.0000000000005604	2.0000000000042912	2.0000000000042912	D-Mannose-e0	H2O-e0
D-Glucose-e0##L-Glutamate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.999999999979961	7.999999999914367	6.000000000104045	6.000000000082447	6.000000000076818	2.000000000012535	-1.9999999999995424	2.0000000000101283	2.000000000003292	0.0	-2.0000000000000338	-1.9999999999999483	-1.9999999999998939	0.0	0.0	0.0	-2.000000000000306	-2.000000000000838	0.0	-1.999999999999385	-1.999999999999385	D-Glucose-e0	L-Glutamate-e0
D-Mannose-e0##L-Glutamate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.999999999981799	7.999999999917533	6.0000000001058575	6.000000000084127	6.000000000078646	2.0000000000132596	-1.9999999999996547	2.000000000010712	2.000000000003916	0.0	-1.9999999999999791	-1.9999999999998899	-1.9999999999998574	0.0	0.0	0.0	-2.0000000000002305	-2.0000000000007607	0.0	-1.9999999999995257	-1.9999999999995257	D-Mannose-e0	L-Glutamate-e0
D-Glucose-e0##Succinate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999978015	1.3333333333233892	-10.000000000154493	-10.000000000122311	-10.000000000113921	-2.000000000009202	1.9999999999989602	-2.0000000000067586	-2.0000000000021885	0.0	2.0000000000014038	2.0000000000005493	2.000000000001121	0.0	0.0	0.0	1.9999999999991238	5.999999999969424	0.0	1.9999999999987799	1.9999999999987799	D-Glucose-e0	Succinate-e0
D-Mannose-e0##Succinate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999980023	1.3333333333237716	-10.000000000157186	-10.000000000124812	-10.000000000116643	-2.0000000000097473	1.999999999999238	-2.00000000000717	-2.0000000000026295	0.0	2.000000000001531	2.000000000000659	2.0000000000012625	0.0	0.0	0.0	1.9999999999992368	5.999999999970925	0.0	1.9999999999991533	1.9999999999991533	D-Mannose-e0	Succinate-e0
D-Glucose-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.999999999977915	21.999999999783537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.000000000004478	0.0	-4.000000000005343	0.0	0.0	0.0	3.999999999986788	0.0	0.0	0.0	0.0	D-Glucose-e0	Acetate-e0
L-Glutamine-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.999999999996701	-5.999999999949485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000027542	0.0	2.000000000003393	0.0	0.0	0.0	-1.9999999999955247	0.0	0.0	0.0	0.0	L-Glutamine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.999999999991186	-37.999999999739536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.000000000016812	0.0	3.000000000021104	-1.0000000000092433	-1.0000000000131026	-1.000000000013209	-5.000000000025676	-0.9999999999990321	-1.0000000000138523	-1.0000000000139844	-1.0000000000139844	Thiamin-e0	Acetate-e0
N-Acetyl-D-glucosamine-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999924132	13.999999999896962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.000000000003384	0.0	-1.0000000000042852	0.9999999999994241	1.0000000000012543	1.0000000000012108	2.9999999999968523	0.9999999999933596	1.000000000000809	0.99999999999992	0.99999999999992	N-Acetyl-D-glucosamine-e0	Acetate-e0
L-Asparagine-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999745	-5.999999999962124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000038303	0.0	2.0000000000047558	0.0	0.0	0.0	-1.999999999998994	0.0	0.0	0.0	0.0	L-Asparagine-e0	Acetate-e0
D-Mannose-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.999999999979945	21.999999999791566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0000000000051426	0.0	-4.00000000000619	0.0	0.0	0.0	3.9999999999889577	0.0	0.0	0.0	0.0	D-Mannose-e0	Acetate-e0
Folate-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999679146	-2.9999999998438387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999960056	0.0	1.9999999999944489	1.000000000005777	1.000000000005183	1.0000000000051534	0.0	1.0000000000102558	1.0000000000062943	1.0000000000054612	1.0000000000054612	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999855507	-13.999999999860009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000029976	0.0	2.0000000000037175	0.0	0.0	0.0	-1.9999999999960503	0.0	0.0	0.0	0.0	O2-e0	Acetate-e0
Riboflavin##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.999999999970155	-30.99999999968236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.000000000007372	0.0	5.000000000007212	2.9999999999981672	2.999999999996369	2.9999999999961995	0.9999999999963372	3.0000000000039457	0.0	0.0	0.0	Riboflavin	Acetate-e0
D-Glucose-e0##CO2-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.666666666598042	1.9999999999788516	1.9999999999829376	1.9999999999839582	1.9999999999934879	0.0	1.9999999999921954	1.9999999999974134	0.0	1.9999999999990175	1.9999999999999387	1.9999999999994347	2.0000000000005524	0.0	0.0	-1.9999999999906275	2.0000000000032503	0.0	1.9999999999997808	1.9999999999997808	D-Glucose-e0	CO2-e0
D-Mannose-e0##CO2-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.666666666600567	1.999999999978502	1.9999999999826166	1.9999999999836078	1.9999999999931568	0.0	1.9999999999918325	1.999999999997022	0.0	1.9999999999989428	1.999999999999863	1.9999999999993667	2.0000000000004774	0.0	0.0	-1.9999999999921259	2.0000000000031126	0.0	1.9999999999998688	1.9999999999998688	D-Mannose-e0	CO2-e0
D-Glucose-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.333333333242702	4.000000000061784	4.000000000048826	4.000000000045462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Butyrate-e0
L-Glutamine-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666455128	-2.000000000032642	-2.000000000025395	-2.0000000000237104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	Butyrate-e0
Spermidine-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9999999999472227	-1.0000000000146252	-1.0000000000121811	-1.0000000000119889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Butyrate-e0
Thiamin-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.999999999891022	-6.0000000001055716	-6.000000000086237	-6.000000000082164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Butyrate-e0
N-Acetyl-D-glucosamine-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.333333333290207	2.000000000027309	2.00000000002322	2.0000000000214153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	Butyrate-e0
L-Asparagine-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.666666666650812	-4.000000000062825	-4.000000000048393	-4.000000000044948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Butyrate-e0
D-Mannose-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.333333333246076	4.000000000062854	4.000000000049818	4.000000000046542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Butyrate-e0
Folate-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3333333332677357	-1.0000000000147764	-1.0000000000076887	-1.0000000000067855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Butyrate-e0
N-Acetyl-D-chondrosamine-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.333333333275404	2.0000000000228506	2.0000000000186455	2.0000000000178404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-chondrosamine-e0	Butyrate-e0
O2-e0##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999941363	-2.000000000032111	-2.0000000000256994	-2.0000000000240314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Butyrate-e0
Riboflavin##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.333333333200395	-5.000000000092723	-5.0000000000727365	-5.000000000068528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Butyrate-e0
PAN##Butyrate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1637.7282414086376	-495.5742970301242	-495.5742970287131	-495.5742970282728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Butyrate-e0
