	0.0000-0.0000	0.0000-0.0806	0.0806-0.0844	0.0844-0.1212	0.1215-0.1879	0.1879-0.2200	0.2200-0.2200	0.2266-0.2287	0.2287-0.4734	0.4734-0.4736	0.4736-0.4737	0.4737-0.4778	0.4779-0.4949	0.5132-0.7234	0.7234-0.7248	0.7248-0.8957	0.8957-0.9174	0.9174-0.9321	0.9321-0.9414	0.9414-0.9414	0.9414-0.9659	0.9659-0.9678	0.9678-0.9679	0.9679-0.9680	0.9680-0.9770	0.9770-1.0525	1.0525-1.1680	1.1680-1.2682	1.2682-1.2735	1.2735-1.2742	1.2742-1.3005	1.3005-1.3538	1.3538-1.3562	1.3818-2.3159	2.3159-2.3264	2.3265-2.5057	2.5057-2.5132	2.5132-2.5306	2.5306-2.7372	2.7375-2.7523	2.7523-3.1109	3.1109-3.6947	3.6998-3.8267	3.8267-3.8329	3.8329-3.8537	3.8537-3.9029	3.9029-3.9051	3.9051-3.9051	3.9051-3.9653	3.9675-3.9678	3.9678-4.5944	4.7183-5.6740	5.6740-5.6741	5.6741-5.6800	5.6800-5.6886	5.6907-5.6988	5.6988-5.7301	5.7446-5.7453	5.7453-5.7680	5.7680-5.7853	5.7853-6.7483	6.7483-7.0600	7.0600-10.6220	10.6220-20.0000	Source	Target
PAN##L-Arginine-e0##Blautia_coccoides_YL58	-22.72374738471017	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384988258	-22.723747384676237	-22.723747384676237	-22.723747384676237	-22.72374739110324	-22.723747385957484	-22.72374738495826	-22.72374738495826	-22.72374738495826	-22.72374738495826	-22.72374738495826	-22.72374738495826	-22.72374738495826	-22.72374738495826	-22.72374738495826	-22.723747392801194	-22.723747396701462	-22.723747377652604	-22.72374738559423	-22.72374738559423	-22.723747379352172	-22.723747388162792	-22.72374738391036	-22.72374738395225	-22.72374738395225	-22.723747383875196	-22.723747383986158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.723747383761093	-22.723747383845794	-22.72374738383989	-22.723747383838166	-22.723747383478837	-22.723747380811467	-22.723747383987412	-22.72374738405898	-22.72374738385875	-22.723747383552155	-22.723747383173144	-22.723747383601793	-22.723747383962795	-22.723747383910432	-22.72374738391085	PAN	L-Arginine-e0
Thiamin-e0##L-Glutamine-e0##Blautia_coccoides_YL58	2.000000000001103	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	2.000000000003239	1.9999999999999343	1.9999999999999343	1.9999999999999343	1.9999999999884575	1.9999999999910574	2.0000000000279408	2.0000000000279408	2.0000000000279408	2.0000000000279408	2.0000000000279408	2.0000000000279408	2.0000000000279408	2.0000000000279408	2.0000000000279408	1.9999999999660965	1.9999999999465605	10.403508769106313	2.00000000000772	2.00000000000772	2.0000000000280815	2.0000000000115574	-1.6666666666679817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7575757575825817	-61.333333334392584	11.999999999996062	-10.500000000035506	-10.500000000035982	-123.00000000146534	9.076923076925642	3.250000000002026	3.2500000000044844	3.2500000000274847	-418.9999999357584	-3.000000000016669	-3.0000000000465494	-3.0000000000068847	-2.999999999907673	-4.00000000003201	-4.000000000008237	-4.00000000001325	3.000000000016564	3.000000000016456	Thiamin-e0	L-Glutamine-e0
Folate-e0##L-Glutamine-e0##Blautia_coccoides_YL58	1.0000000000017897	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	1.0000000000018576	0.9999999999986714	0.9999999999986714	0.9999999999986714	1.0000000000296358	1.0000000000109082	1.0000000000316331	1.0000000000316331	1.0000000000316331	1.0000000000316331	1.0000000000316331	1.0000000000316331	1.0000000000316331	1.0000000000316331	1.0000000000316331	1.0000000000154028	1.0000000000120015	1.7017543850455408	1.0000000000127893	1.0000000000127893	1.0000000000107914	1.0000000000164366	-1.6666666666707015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.9696969697030005	-86.66666666808771	4.000000000000411	-20.000000000048303	-20.000000000048967	-191.00000000216207	9.07692307692182	0.25000000000153166	0.25000000000351114	0.2500000000248958	-388.99999994093463	-3.0000000000229043	-3.00000000005154	-3.000000000014548	-2.9999999999279177	-1.000000000036664	-1.0000000000094236	-1.0000000000019684	1.0000000000056715	1.0000000000058158	Folate-e0	L-Glutamine-e0
PAN##L-Glutamine-e0##Blautia_coccoides_YL58	-52.466359536694135	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953733653	-52.46635953661831	-52.46635953661831	-52.46635953661831	-52.46635955121823	-52.46635953959894	-52.46635953726548	-52.46635953726548	-52.46635953726548	-52.46635953726548	-52.46635953726548	-52.46635953726548	-52.46635953726548	-52.46635953726548	-52.46635953726548	-52.46635955539842	-52.466359564406304	3186.6719427692788	-32.31785399298608	-32.31785399298608	-32.31785398394127	-32.317853996599595	142.26281121418975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-789.8884145513393	342.3812532808383	292.42817970038567	292.4281796999659	292.4281796953602	83472.68068094907	1292.6081465871023	1292.6081465933553	1292.6081465840396	1292.6081465646603	-435.797020139055	-435.79702014807765	-435.79702015490363	-258.51551905498775	-258.5155190549866	PAN	L-Glutamine-e0
N-acetylneuraminate (as sialic residue)##L-Glutamine-e0##Blautia_coccoides_YL58	0.9999999999985534	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	0.999999999999476	1.0000000000001197	1.0000000000001197	1.0000000000001197	1.0000000000208107	1.000000000006968	1.0000000000082696	1.0000000000082696	1.0000000000082696	1.0000000000082696	1.0000000000082696	1.0000000000082696	1.0000000000082696	1.0000000000082696	1.0000000000082696	1.0000000000111278	1.0000000000147278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-acetylneuraminate (as sialic residue)	L-Glutamine-e0
PAN##L-Histidine-e0##Blautia_coccoides_YL58	-9.204977705362328	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705474931	-9.204977705349293	-9.204977705349293	-9.204977705349293	-9.204977708002453	-9.204977705863024	-9.204977705461777	-9.204977705461777	-9.204977705461777	-9.204977705461777	-9.204977705461777	-9.204977705461777	-9.204977705461777	-9.204977705461777	-9.204977705461777	-9.204977708585655	-9.20497771016077	-9.204977702510547	-9.204977705724653	-9.204977705724653	-9.204977703172414	-9.20497770676161	-9.204977705037837	-9.204977705053619	-9.204977705053619	-9.20497770502278	-9.204977705066014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.204977704978221	-9.204977705010737	-9.20497770500841	-9.204977705004211	-9.204977704857972	-9.204977703758791	-9.204977705066222	-9.204977705111203	-9.204977705029766	-9.204977704903632	-9.204977704761932	-9.204977704915562	-9.204977705057939	-9.204977705037313	-9.204977705037395	PAN	L-Histidine-e0
PAN##L-Proline-e0##Blautia_coccoides_YL58	-18.087781191029865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.087781191248865	-18.08778119100393	-18.08778119100393	-18.08778119100393	-18.08778119614446	-18.087781192001927	-18.087781191224437	-18.087781191224437	-18.087781191224437	-18.087781191224437	-18.087781191224437	-18.087781191224437	-18.087781191224437	-18.087781191224437	-18.087781191224437	-18.08778119731777	-18.087781200380658	-18.087781185501086	-18.08778119173014	-18.08778119173014	-18.087781186748508	-18.087781193749255	-18.087781190383126	-18.08778119040659	-18.08778119040659	-18.087781190348473	-18.087781190434836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.087781190268046	-18.087781190321696	-18.08778119031671	-18.087781190328144	-18.08778119003541	-18.087781187343463	-18.087781190445515	-18.087781190548913	-18.087781190418106	-18.0877811901278	-18.087781189886595	-18.087781190152576	-18.08778119042565	-18.087781190383886	-18.0877811903836	PAN	L-Proline-e0
PAN##Co2+-e0##Blautia_coccoides_YL58	-0.7060625360051996	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360138949	-0.7060625360043534	-0.7060625360043534	-0.7060625360043534	-0.7060625362038341	-0.7060625360438976	-0.7060625360120841	-0.7060625360120841	-0.7060625360120841	-0.7060625360120841	-0.7060625360120841	-0.7060625360120841	-0.7060625360120841	-0.7060625360120841	-0.7060625360120841	-0.706062536259559	-0.7060625363808471	-0.7060625357849862	-0.7060625360329443	-0.7060625360329443	-0.7060625358356779	-0.7060625361125359	-0.7060625359799454	-0.7060625359808504	-0.7060625359808504	-0.7060625359787384	-0.7060625359821785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359755281	-0.7060625359775781	-0.7060625359773522	-0.7060625359756231	-0.7060625359646908	-0.7060625358466739	-0.7060625359815984	-0.7060625359860865	-0.7060625359787254	-0.706062535968417	-0.7060625359594572	-0.7060625359719644	-0.7060625359818941	-0.7060625359801901	-0.7060625359801811	PAN	Co2+-e0
PAN##L-Valine-e0##Blautia_coccoides_YL58	-34.564691283625386	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128404678	-34.56469128357508	-34.56469128357508	-34.56469128357508	-489.10391717079233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Valine-e0
PAN##L-Threonine-e0##Blautia_coccoides_YL58	-58.557957282361514	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728307513	-58.55795728227493	-58.55795728227493	-58.55795728227493	-58.557957298874456	-58.55795728556033	-58.55795728297128	-58.55795728297128	-58.55795728297128	-58.55795728297128	-58.55795728297128	-58.55795728297128	-58.55795728297128	-58.55795728297128	-58.55795728297128	-58.55795730306115	-58.557957313084316	-58.557957264210096	-58.55795728468055	-58.55795728468055	-58.55795726845894	-58.557957291313	-58.55795728031781	-58.557957280416964	-58.557957280416964	-58.557957280220975	-58.557957280494826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.55795727994689	-58.557957280129024	-58.55795728011243	-58.55795728013333	-58.557957279170886	-58.557957271359285	-58.55795728052151	-58.557957280662436	-58.55795728021985	-58.5579572793758	1669.8472094062236	1669.8472094357633	0.0	0.0	0.0	PAN	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Blautia_coccoides_YL58	-0.9999999999999983	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999991	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999989	-0.9999999999999976	-0.999999999999998	-1.000000000000001	-0.9999999999999992	-0.9999999999999992	-0.9999999999999999	-0.9999999999999994	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-0.9999999999999999	-0.9999999999999988	-1.0000000000000016	-1.0000000000000002	-1.0000000000000009	-0.999999999999999	-0.9999999999999987	-0.9999999999999997	-0.9999999999999994	-0.9999999999999984	-1.0000000000000004	-1.0000000000000004	-1.0000000000000016	-1.0000000000000004	-1.0	-1.0000000000000013	-0.9999999999999996	-1.000000000000002	-0.9999999999999986	-0.9999999999999994	-0.9999999999999991	-0.9999999999999993	-1.000000000000001	-0.999999999999999	-0.9999999999999993	-0.9999999999999992	-1.000000000000002	Spermidine-e0	Spermidine-e0
Thiamin-e0##Thiamin-e0##Blautia_coccoides_YL58	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999991	-0.999999999999999	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999963	-0.9999999999999989	-0.9999999999999988	-0.9999999999999981	-0.9999999999999981	-0.9999999999999993	-1.0	-1.0000000000000002	-0.9999999999999997	-0.9999999999999997	-1.0000000000000009	-1.000000000000001	-1.0000000000000036	-1.0	-0.9999999999999991	-0.9999999999999988	-0.9999999999999993	-0.9999999999999993	-0.9999999999999973	-0.999999999999999	-0.9999999999999998	-0.9999999999999992	-0.9999999999999961	-0.999999999999999	-1.0000000000000002	-1.0000000000000009	-0.9999999999999999	-0.9999999999999962	-1.0000000000000002	-1.0000000000000002	-1.0000000000000007	-0.9999999999999999	-0.9999999999999991	-1.0000000000000002	-0.9999999999999997	-0.9999999999999997	-1.0000000000000004	Thiamin-e0	Thiamin-e0
PAN##fe3-e0##Blautia_coccoides_YL58	-0.7060625360055616	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.706062536014161	-0.7060625360045185	-0.7060625360045185	-0.7060625360045185	-0.7060625362046532	-0.706062536044336	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625360125179	-0.7060625362630693	-0.7060625363839655	-0.7060625357860147	-0.7060625360324401	-0.7060625360324401	-0.7060625358379554	-0.7060625361122808	-0.7060625359797662	-0.7060625359809667	-0.7060625359809667	-0.7060625359785102	-0.706062535982065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7060625359753127	-0.7060625359774951	-0.7060625359773646	-0.7060625359782395	-0.7060625359671124	-0.7060625358737782	-0.7060625359835153	-0.7060625359841901	-0.7060625359789491	-0.7060625359674615	-0.706062535955256	-0.706062535970383	-0.7060625359815913	-0.7060625359798737	-0.7060625359798696	PAN	fe3-e0
Spermidine-e0##H+-e0##Blautia_coccoides_YL58	2.944244604348256	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043370873	2.9442446043615393	2.9442446043615393	2.9442446043615393	0.9946043155664719	0.9694244602018105	4.000000000009731	4.000000000009731	4.000000000009731	4.000000000009731	4.000000000009731	4.000000000009731	4.000000000009731	4.000000000009731	4.000000000009731	3.999999999869722	3.999999999816456	8.204678361702737	1.985994397666257	1.985994397666257	4.0000000000677876	3.999999999944011	0.0	0.9999999999973155	0.9999999999973155	3.2647058823523603	0.9999999999940421	2.4785034214713977	0.9999999999998627	0.999999999999757	0.0	1.1886792452840642	1.000000000001057	4.333333333405925	0.0	2.8750000000066507	2.8750000000066622	2.999999999990034	3.307692307686459	3.2499999999942584	3.2499999999946425	3.249999999999922	-16.49999999737247	2.9999999999867812	2.9999999999840012	2.999999999987441	2.999999999996356	2.9999999999765032	2.9999999999813514	0.9999999999988838	0.99999999999893	0.9999999999990108	Spermidine-e0	H+-e0
Thiamin-e0##H+-e0##Blautia_coccoides_YL58	-1.0917266187188535	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.0917266187553754	-1.4514388489134422	-1.4514388489134422	-1.4514388489134422	0.4982014391513534	0.5233812951976375	-9.000000000132246	-9.000000000132246	-9.000000000132246	-9.000000000132246	-9.000000000132246	-9.000000000132246	-9.000000000132246	-9.000000000132246	-9.000000000132246	-8.999999999838295	-8.999999999743093	-17.4035087692834	-4.974789916389824	-4.974789916389824	-9.000000000222082	-9.000000000091386	5.666666666670723	4.0000000000071365	4.0000000000071365	-2.8823529411749655	2.000000000011081	-7.406848159710982	-1.0000000000057696	-0.9999999999964588	20.000000000031513	-7.339622641516817	-5.000000000004698	-68.33333333468806	27.000000000008665	-24.750000000076323	-24.750000000076955	-18.500000000373596	-2.961538461536509	-5.874999999994886	-5.874999999991168	-5.874999999937956	-216.99999996751382	-9.000000000014767	-9.00000000004064	-9.000000000006128	-8.999999999918192	-8.99999999992717	-8.99999999997791	-10.000000000016147	-9.999999999964105	-9.999999999964226	Thiamin-e0	H+-e0
L-Lactate-e0##H+-e0##Blautia_coccoides_YL58	-0.6852517985513426	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.685251798559046	-0.6852517985548046	-0.6852517985548046	-0.6852517985548046	-0.6852517984526486	-0.6852517985038686	-1.000000000000184	-1.000000000000184	-1.000000000000184	-1.000000000000184	-1.000000000000184	-1.000000000000184	-1.000000000000184	-1.000000000000184	-1.000000000000184	-0.9999999999719282	-0.9999999999655148	-1.9181286547447338	-0.5602240896232402	-0.5602240896232402	-1.0000000000187397	-0.9999999999898518	0.33333333333310555	0.0	0.0	-0.852941176470317	0.0	-0.4928344738237139	0.0	0.0	-1.0000000000010782	0.18867924528322993	0.0	3.333333333403763	-1.0000000000010325	1.875000000006337	1.8750000000064526	1.0000000000526992	-1.1538461538430473	-0.7499999999976592	-0.7499999999977804	-0.7499999999999358	7.499999998894342	-0.9999999999930888	-0.9999999999918352	-0.9999999999932703	-0.9999999999970873	-0.9999999999875389	-0.9999999999899793	0.0	0.0	0.0	L-Lactate-e0	H+-e0
Folate-e0##H+-e0##Blautia_coccoides_YL58	-1.4244604316818616	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.4244604316826788	-1.6043165467353884	-1.6043165467353884	-1.6043165467353884	-1.6043165475301002	-1.6043165470388487	-7.000000000152191	-7.000000000152191	-7.000000000152191	-7.000000000152191	-7.000000000152191	-7.000000000152191	-7.000000000152191	-7.000000000152191	-7.000000000152191	-7.000000000075214	-7.000000000058566	-7.7017543851041514	-6.66386554692383	-6.66386554692383	-7.000000000084711	-7.000000000129624	3.666666666679479	2.000000000013057	2.000000000013057	-3.6176470588228193	1.0000000000148859	-4.914013685885541	0.9999999999967333	1.0000000000030482	40.200000000022584	-12.339622641514085	-8.000000000003629	-95.66666666849298	22.200000000012025	-33.00000000011312	-33.000000000114156	-23.500000000564704	0.03846153845784528	-4.374999999996042	-4.374999999993298	-4.374999999943782	-198.9999999701314	-6.00000000002032	-6.00000000004518	-6.000000000012999	-5.999999999936188	-5.9999999999162	-5.999999999974189	-4.000000000002804	-3.9999999999880527	-3.9999999999877223	Folate-e0	H+-e0
O2-e0##H+-e0##Blautia_coccoides_YL58	-0.8956834534522398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	H+-e0
Riboflavin##H+-e0##Blautia_coccoides_YL58	-0.5485611511502242	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-0.5485611511969566	-1.0881294964167108	-1.0881294964167108	-1.0881294964167108	1.836330935389162	1.874100719481314	-3.0000000000771365	-3.0000000000771365	-3.0000000000771365	-3.0000000000771365	-3.0000000000771365	-3.0000000000771365	-3.0000000000771365	-3.0000000000771365	-3.0000000000771365	-2.9999999999355964	-2.9999999998703837	-7.2690058464666425	-0.9551820729426996	-0.9551820729426996	-3.0000000001213682	-3.000000000056094	3.666666666669571	2.000000000006368	2.000000000006368	-2.7941176470578126	2.0000000000132303	-3.9140136858865873	-155.17939329211092	-155.1793932921559	-726.309014560473	572.5606564213153	564.5638652744022	2338.829076501979	124.35956729404558	454.0801768146023	454.08017681462286	-19.00000000056245	4.384615384607224	0.0	0.0	0.0	-163.49999997517065	0.0	0.0	0.0	0.0	0.0	0.0	-6.000000000020622	-5.999999999983546	-5.999999999983531	Riboflavin	H+-e0
PAN##H+-e0##Blautia_coccoides_YL58	894.7120992331261	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	894.2642575173868	893.7887373528338	893.7887373528338	893.7887373528338	1336.8827311769264	1343.040514001581	263.0798750531808	263.0798750531808	263.0798750531808	263.0798750531808	263.0798750531808	263.0798750531808	263.0798750531808	263.0798750531808	263.0798750531808	263.0798751395632	263.07987518339905	-2976.0584273180766	1784.800432365256	1784.800432365256	259.59237908992293	259.59237919032796	-438.73028167647226	-296.4674704626528	-296.4674704626528	49.57190713063127	-160.17939329371336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	531.1145558335044	664.3227520509345	639.3462152605694	639.346215259957	639.3462152492868	42229.47246581371	1139.4361987067869	1139.436198712206	1139.4361987040784	1139.4361986868919	1139.4361986699412	1139.4361986891272	-530.4110107546609	-530.4110107533627	-530.4110107533617	PAN	H+-e0
Puryvate##H+-e0##Blautia_coccoides_YL58	-0.3435251798675523	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.34352517986886966	-0.3435251798752701	-0.3435251798752701	-0.3435251798752701	-0.3435251795433404	-0.343525179765389	-0.9999999999958777	-0.9999999999958777	-0.9999999999958777	-0.9999999999958777	-0.9999999999958777	-0.9999999999958777	-0.9999999999958777	-0.9999999999958777	-0.9999999999958777	-0.9999999999744018	-0.9999999999620169	-1.695906432674365	-0.6666666666051125	-0.6666666666051125	-1.0000000000031384	-0.9999999999830761	0.3333333333343138	0.0	0.0	-1.4117647058820655	0.0	-1.4785034214715327	0.0	0.0	0.0	0.0	0.0	0.0	2.5999999999981362	0.8750000000055705	0.8750000000055302	0.5000000000220748	-0.4230769230771375	-0.25000000000061806	-0.2500000000003053	-0.24999999999768308	-10.999999998395126	-1.0000000000000488	-1.0000000000013705	-0.999999999999518	-0.9999999999950184	-0.9999999999951049	-0.9999999999978096	-1.0000000000009128	-0.9999999999935485	-0.9999999999936089	Puryvate	H+-e0
N-acetylneuraminate (as sialic residue)##H+-e0##Blautia_coccoides_YL58	0.01438848923247682	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489216612066	0.014388489205531985	0.014388489205531985	0.014388489205531985	-0.9604316552172638	-0.9730215829120917	-1.0000000000399711	-1.0000000000399711	-1.0000000000399711	-1.0000000000399711	-1.0000000000399711	-1.0000000000399711	-1.0000000000399711	-1.0000000000399711	-1.0000000000399711	-1.0000000000533884	-1.0000000000709242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-acetylneuraminate (as sialic residue)	H+-e0
Spermidine-e0##Uracil-e0##Blautia_coccoides_YL58	0.1888489208609077	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.18884892086171617	0.1888489208598853	0.1888489208598853	0.1888489208598853	-1.4010791369076083	-0.6061151079309492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000001013	0.0	0.0	0.0	0.0	1.3964236161487313	0.0	0.0	0.0	0.0	-0.3030303030307893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Uracil-e0
Thiamin-e0##Uracil-e0##Blautia_coccoides_YL58	1.1816546762602544	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1816546762630078	1.1097122302156068	1.1097122302156068	1.1097122302156068	2.699640287836667	1.9046762590104132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6666666666693706	2.0000000000043445	2.0000000000043445	1.9999999999950484	2.0000000000106475	-4.051169003315447	1.999999999992568	2.0000000000022	2.000000000004004	2.000000000001318	5.75757575758401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Uracil-e0
