	0.0000-0.0009	0.0009-0.0012	0.0014-0.0029	0.0029-0.0032	0.0036-0.0040	0.0040-0.0042	0.0042-0.0044	0.0044-0.0044	0.0044-0.0059	0.0059-0.0061	0.0061-0.0062	0.0062-0.0068	0.0068-0.0071	0.0071-0.0071	0.0071-0.0072	0.0072-0.0080	0.0080-0.0106	0.0106-0.0108	0.0208-0.0213	0.0215-0.0721	0.0722-0.0722	0.0722-0.0779	0.0779-0.0789	0.0790-0.0799	0.0809-0.0810	0.0810-0.0837	0.0837-0.0904	0.0904-0.0904	0.0904-0.0981	0.0981-0.1228	0.1241-0.1268	0.1294-0.1296	0.1299-0.1999	0.2001-0.2001	0.2001-0.2002	0.2002-0.2003	0.2003-0.2004	0.2004-0.2004	0.2004-0.2015	0.2015-0.2019	0.2019-0.2041	0.2042-0.2055	0.2055-0.2307	0.2307-0.2307	0.2307-0.2478	0.2478-0.2487	0.2551-0.2551	0.2562-0.2562	0.2562-0.2563	0.2571-0.2571	0.2579-0.2591	0.2591-0.2605	0.2605-0.2605	0.2606-0.2615	0.2615-0.2615	0.2615-0.2616	0.2656-0.2659	0.2711-0.2736	0.2736-0.2744	0.2744-0.2780	0.2780-0.2816	0.2834-0.2862	0.2862-0.2862	0.2862-0.2977	0.2977-0.3011	0.3011-20.0000	Source	Target
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999926031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007760918185712536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999726583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015521836371207852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.999999999999659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999942173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015521836371479986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe##Folate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33333333327415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06467431821366158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##L-Methionine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.333333333267944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04915248184226401	-20.48243529527041	-20.48243529527041	-20.48243529527041	-20.48243529527041	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.48243529527229	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	-20.482435295283974	Bacteroides_caecimuris_I48	L-Methionine-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6666666666552143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26104442287946256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999874354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7831332686287565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999968747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.783133268621891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000002026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8036546882396327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##L-Glycine##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6666666666423806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.022053255903623736	0.666666666674513	0.666666666674513	0.666666666674513	0.666666666674513	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.6666666666752361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999929878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03307988385491222	-0.9999999999989369	-0.9999999999989369	-0.9999999999989369	-0.9999999999989369	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	-0.9999999999984568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999742004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06615976771022598	2.0000000000084635	2.0000000000084635	2.0000000000084635	2.0000000000084635	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	2.0000000000097318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999996834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999944829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06615976770971656	-1.99999999999382	-1.99999999999382	-1.99999999999382	-1.99999999999382	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	-1.9999999999928602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##Folate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.333333333277478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27566569879208225	8.333333333322637	8.333333333322637	8.333333333322637	8.333333333322637	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	8.333333333324914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.333333333271649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20950593108221052	-2720.1471383963785	-2720.1471383963785	-2720.1471383963785	-2720.1471383963785	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	-2720.1471383980006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Serine##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999428657	1.9999999999822902	1.9999999999822902	1.9999999999822902	1.9999999999822902	1.9999999999822902	1.9999999999822902	1.9999999999822902	1.9999999999831157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Serine
Bacteroides_caecimuris_I48##L-Threonine##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6666666666422543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01894356600062131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##L-Threonine##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999929694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02841534900058522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##L-Threonine##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999740283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05683069800140269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##L-Threonine##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##L-Threonine##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999945075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056830698001099224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##L-Threonine##Microbe##Folate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.333333333277072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2367945750055948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##L-Threonine##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.333333333271247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17996387700438038	-74.99313011354893	-74.99313011354893	-74.99313011354893	-74.99313011354893	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011355889	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	-74.99313011348922	Bacteroides_caecimuris_I48	L-Threonine
Bacteroides_caecimuris_I48##H+-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999941767	1.9999999999941767	1.9999999999941767	1.9999999999941767	1.9999999999941767	1.9999999999941767	1.9999999999941767	1.9999999999946383	1.3454363887961078	3.0000000000073377	3.0000000000073377	3.0000000000073377	3.0000000000073377	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000071867	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	3.0000000000055667	Bacteroides_caecimuris_I48	H+-e0
Bacteroides_caecimuris_I48##H2-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.999999999998184	1.999999999998184	1.999999999998184	1.999999999998184	1.999999999998184	1.999999999998184	1.999999999998184	1.9999999999976639	1.9950118599311886	1.9999999999954652	1.9999999999954652	1.9999999999954652	1.9999999999954652	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996457	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	1.999999999996113	Bacteroides_caecimuris_I48	H2-e0
D-Glucose-e0##Clostridium_innocuum_I46##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1490265994184514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.354527248401117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07436548421793288	0.37373071546895453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Clostridium_innocuum_I46
L-Aspartate-e0##Clostridium_innocuum_I46##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5745132997092821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.677263624202935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16360406527944332	0.29235386613303455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	Clostridium_innocuum_I46
D-Mannose-e0##Clostridium_innocuum_I46##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1490265994184183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.354527248401077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07436548421793274	0.3737307154689558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Clostridium_innocuum_I46
N-Acetyl-D-chondrosamine-e0##Clostridium_innocuum_I46##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1490265994185644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.935452724837852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11154822632690747	-0.11905131662125513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-chondrosamine-e0	Clostridium_innocuum_I46
Inosine##Clostridium_innocuum_I46##Metabolite##None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8617699495640393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.886800885984051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.333405254243714	0.2478979947364798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inosine	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Phosphate-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13685467773447896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.666666666668779	-6.666666666668779	-10.000000000003068	7.905437900112898	0.0	0.0	0.0	0.0	0.0	-0.6666666666619346	-1.4999999999981124	0.0	-2.0000000000052447	-2.0000000000052447	0.0	0.0	0.0	0.6666666666668304	0.6139873498602919	1.5483665092014776	-1.999999999995473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Phosphate-e0
Clostridium_innocuum_I46##Phosphate-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13685467773444993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.666666666668808	-6.666666666668808	-10.000000000003116	7.905437900112871	0.0	0.0	0.0	0.0	0.0	-0.6666666666607862	-1.4999999999981555	0.0	-2.0000000000058504	-2.0000000000058504	0.0	0.0	0.0	0.66666666666661	0.6139873498603168	1.5483665092015004	-1.9999999999959224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Phosphate-e0
