	0.0000-0.0009	0.0009-0.0010	0.0010-0.0012	0.0029-0.0030	0.0040-0.0113	0.0113-0.0121	0.0121-0.0122	0.0122-0.0122	0.0122-0.0170	0.0234-0.0991	0.0991-0.0995	0.1013-0.2024	0.2024-0.2034	0.2034-0.2043	0.2052-0.2121	0.2121-0.2136	0.2136-0.2145	0.2145-0.2169	0.2195-0.2207	0.2223-0.2233	0.2233-0.2276	0.2281-0.2316	0.2335-0.2338	0.2338-0.2794	0.2794-0.2977	0.2977-0.3104	0.3146-0.3285	0.3285-0.3286	0.3286-0.3287	0.3746-0.3928	0.3928-0.4108	0.4108-0.4151	0.4196-0.4540	0.4540-0.4553	0.4553-0.4615	0.4615-0.5183	0.5183-0.5186	0.5186-0.5190	0.5190-20.0000	Source	Target
Riboflavin##L-Phenylalanine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8313512747678822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4049045645326298	-22.280195972468047	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Phenylalanine
Inosine##L-Phenylalanine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1731981822432137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09536362330687773	0.0	0.10689798669010385	0.0	0.0	0.11389450857708042	0.11687972402543778	0.0	Inosine	L-Phenylalanine
D-Glucose-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04251228109627006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.028779632965233587	0.0	-0.023151702999762686	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Tryptophan
L-Aspartate-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.021256140548133635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010552532087244522	0.0	-0.011575851499874099	0.0	0.0	-0.01164830201357561	-0.011953608138976111	0.0	L-Aspartate-e0	L-Tryptophan
Spermidine-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04251228109626014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008154229340162512	0.0	0.009646542916575535	0.0	0.0	0.011648302013585883	0.01195360813898408	-13.671938437204826	Spermidine-e0	L-Tryptophan
Thiamin-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13816491356306274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08106263285211406	0.0	0.1176878235821501	-13.671938438821996	-13.671938438105817	0.0	0.0	0.0	Thiamin-e0	L-Tryptophan
L-Malate-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06376842164443623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014389816482614897	0.0	0.011575851499882248	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Tryptophan
N-Acetyl-D-glucosamine-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04251228109626442	-0.9775869300639098	-0.9775869300631441	-0.9775869300872284	-0.977586930062213	-0.9775869300856191	-0.9775869300914503	-0.9775869300874973	-0.977586930078155	-0.9775869300756264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Tryptophan
D-Mannose-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04251228109627076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.028779632965230614	0.0	-0.0231517029997596	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Tryptophan
Folate-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.021256140548209988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02158472472396899	0.0	-0.017363777249863502	0.0	0.0	-0.0582415100679727	0.0	0.0	Folate-e0	L-Tryptophan
N-Acetyl-D-chondrosamine-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.042512281096271386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02782031186638819	0.0	-0.01929308583313253	0.0	0.0	0.011648302013593854	0.011953608138986252	0.0	N-Acetyl-D-chondrosamine-e0	L-Tryptophan
O2-e0##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021256140548141726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011511853186093268	0.0	0.015434468666506098	0.0	0.0	0.023296604027168974	0.023907216277966856	0.0	O2-e0	L-Tryptophan
Riboflavin##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2550736865776039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12423208229987033	-6.835969218831745	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Tryptophan
Inosine##L-Tryptophan##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053140351370283334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029259293514622857	0.0	0.032798245916297854	0.0	0.0	0.03494490604071409	0.035860824416916584	0.0	Inosine	L-Tryptophan
D-Glucose-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10624110015640723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07192227256414373	0.0	-0.057857690384192376	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Tyrosine
L-Aspartate-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05312055007819408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026371499940171114	0.0	-0.02892884519207747	0.0	0.0	-0.02825791784772477	-0.028998567892675062	0.0	L-Aspartate-e0	L-Tyrosine
Spermidine-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10624110015634503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020377977226511006	0.0	0.02410737099340287	0.0	0.0	0.028257917847738935	0.028998567892684894	-33.167109912426504	Spermidine-e0	L-Tyrosine
L-Malate-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15936165023462304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0359611362820703	0.0	0.02892884519210046	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Tyrosine
N-Acetyl-D-glucosamine-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10624110015640495	-2.44305664787105	-2.443056647868447	-2.443056647951139	-2.4430566478654754	-2.4430566479464515	-2.443056647992522	-2.44305664794549	-2.4430566479160154	-2.4430566479046876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Tyrosine
D-Mannose-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10624110015641765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07192227256414771	0.0	-0.05785769038419688	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Tyrosine
Folate-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0531205500784811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05394170442324505	0.0	-0.043393267788280274	0.0	0.0	-0.1412895892387731	0.0	0.0	Folate-e0	L-Tyrosine
N-Acetyl-D-chondrosamine-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10624110015640925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06952486347867148	0.0	-0.048214741986834356	0.0	0.0	0.028257917847705136	0.028998567892644912	0.0	N-Acetyl-D-chondrosamine-e0	L-Tyrosine
O2-e0##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05312055007819761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02876890902563569	0.0	0.0385717935894262	0.0	0.0	0.056515835695449906	0.05799713578535062	0.0	O2-e0	L-Tyrosine
Riboflavin##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.637446600938428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3104644765685175	-17.083554956750724	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Tyrosine
Inosine##L-Tyrosine##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1328013751954499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07312097710688162	0.0	0.08196506137759169	0.0	0.0	0.08477375354314982	0.08699570367800584	0.0	Inosine	L-Tyrosine
D-Glucose-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006218910550338471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004210029630669556	0.0	-0.0033867476957464963	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	PAN
L-Aspartate-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003109455275181204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0015436775312597038	0.0	-0.001693373847887277	0.0	0.0	-0.00170397227385975	-0.0017486339912595747	0.0	L-Aspartate-e0	PAN
Spermidine-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006218910550320294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011928417287209196	0.0	0.0014111448732580705	0.0	0.0	0.0017039722738768524	0.0017486339912764616	-1.9999999999648466	Spermidine-e0	PAN
Thiamin-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020211459288663945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011858250126444796	0.0	0.017215967453430965	-2.0000000001907723	-2.0000000001042446	0.0	0.0	0.0	Thiamin-e0	PAN
L-Malate-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009328365825501672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002105014815330153	0.0	0.0016933738478689747	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	PAN
N-Acetyl-D-glucosamine-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006218910550342459	-0.14300633879098815	-0.14300633879115202	-0.1430063387978663	-0.14300633879089744	-0.14300633879593652	-0.1430063387918892	-0.14300633879742242	-0.14300633879521346	-0.1430063387945695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	PAN
D-Mannose-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006218910550340844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004210029630671553	0.0	-0.0033867476957485008	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	PAN
Folate-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0031094552752069255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0031575222230417967	0.0	-0.0025400607718493885	0.0	0.0	-0.008519861369283665	0.0	0.0	Folate-e0	PAN
N-Acetyl-D-chondrosamine-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006218910550334012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004069695309648954	0.0	-0.0028222897464575602	0.0	0.0	0.0017039722738689995	0.0017486339912682967	0.0	N-Acetyl-D-chondrosamine-e0	PAN
O2-e0##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003109455275173216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016840118522673613	0.0	0.0022578317971631737	0.0	0.0	0.003407944547696731	0.003497267982496321	0.0	O2-e0	PAN
Riboflavin##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03731346330204784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018173294572426373	-1.0000000000129456	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	PAN
Inosine##PAN##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007773638187921075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428019679119243	0.0	0.004797892568985159	0.0	0.0	0.005111916821548839	0.005245901973748575	0.0	Inosine	PAN
L-Malate-e0##NAD-e0-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47331588195843305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10680723317388648	0.0	0.0833807480049076	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	NAD-e0-e0
L-Threonine-e0##L-Glutamate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999936592	2.00000000000596	2.0000000000179563	-1.7500000000500853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Threonine-e0	L-Glutamate-e0
L-Threonine-e0##L-Glutamine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999947033	1.5000000000283193	-1.0000000000095073	1.5000000000343836	1.6666666666711059	-2.499999999997577	-0.19273765898426576	0.6250000000054192	-0.07603226939274488	0.6250000000320475	0.0	0.0	0.0	0.0	L-Threonine-e0	L-Glutamine-e0
L-Threonine-e0##L-Threonine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999999996	-0.9999999999999998	-1.0000000000000007	-1.0000000000000009	-1.0000000000000007	-0.999999999999999	-1.0000000000000022	-0.9999999999999986	-1.0000000000000033	-1.0000000000000027	-1.0000000000000018	-1.0000000000000002	-0.999999999999999	-1.0000000000000004	L-Threonine-e0	L-Threonine-e0
L-Threonine-e0##H+-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4999999999959752	-2.0000000000299263	0.5000000000031166	3.0000000000396208	1.8333333333385795	5.999999999993257	-0.48090514664706796	-0.24999999999918465	-0.37050768188703315	-0.24999999999433187	-1.5000000000002318	-1.4999999999997675	-1.4999999999999751	-1.4999999999994713	L-Threonine-e0	H+-e0
L-Threonine-e0##L-Cysteine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999932032	0.0	0.0	0.0	0.0	0.0	-0.022828019043825133	0.0	-0.018363942223100706	0.0	2.500000000000737	2.4999999999996874	2.500000000000083	2.499999999998997	L-Threonine-e0	L-Cysteine-e0
L-Threonine-e0##H2O-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000028064	1.5000000000253555	-1.0000000000136984	-1.0000000000066962	0.3333333333314222	-3.833333333327716	1.1856496725641517	1.375000000001474	1.2038072234311459	1.3750000000068716	2.0000000000002136	1.9999999999998903	2.000000000000393	1.9999999999997684	L-Threonine-e0	H2O-e0
L-Threonine-e0##CO2-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999948516	2.500000000030663	0.0	-1.2500000000200473	-0.6666666666694594	-4.833333333327771	0.6386131702794736	0.37499999999896516	0.5272840767714734	0.37499999999288164	-1.5000000000005977	-1.4999999999997489	-1.4999999999998912	-1.4999999999994	L-Threonine-e0	CO2-e0
L-Threonine-e0##Acetate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49999999999750644	4.000000000034131	1.5000000000081848	4.000000000041045	4.166666666676496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Threonine-e0	Acetate-e0
L-Threonine-e0##H2S-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999932716	0.0	0.0	0.0	0.0	0.0	0.0017541790128265925	0.0	0.0014111448732662892	0.0	-2.500000000000751	-2.499999999999711	-2.5000000000001052	-2.4999999999990257	L-Threonine-e0	H2S-e0
D-Glucose-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.00000000022604	2.0000000000339924	-4.000000000061673	-8.000000000013605	11.999999999978998	-0.5220193259419467	-3.0000000000174474	-1.0311309739997454	-3.0000000001073888	-6.000000000048254	-5.999999999999426	-6.000000000000128	-5.999999999990834	D-Glucose-e0	NH3-e0
L-Aspartate-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.000000000046864	3.000000000010103	0.9999999999862699	-0.3333333333338448	4.999999999988991	0.4085929138212434	-0.5000000000010885	0.4844345130001159	-0.5000000000408321	-1.9999999999886788	0.7461747348512308	0.7764442186655619	0.0	L-Aspartate-e0	NH3-e0
L-Threonine-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0000000000608305	1.0000000000075877	-0.2500000000168478	-2.3333333333407524	5.999999999994331	0.7824919475241857	-0.2500000000063428	0.5703620941667301	-0.25000000003785616	-1.5000000000006102	-1.4999999999997817	-1.5000000000000764	-1.4999999999994202	L-Threonine-e0	NH3-e0
Spermidine-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999796065	0.0	-0.4999999999964882	-0.8333333333295653	-4.500000000001026	-0.9520945243174052	-0.2499999999911336	-1.0703620941674983	-0.2499999999931796	0.9999999999140028	-1.7461747348504417	-1.7764442186648686	887.0580184728395	Spermidine-e0	NH3-e0
Thiamin-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.500000000316092	-9.500000000052802	-0.7499999999133948	16.333333333383862	-35.999999999970925	-0.7296455652658423	6.250000000015776	-3.758417548836118	1168.9401104351327	3167.320653027744	0.0	0.0	0.0	Thiamin-e0	NH3-e0
L-Malate-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.00000000007617	-1.0000000000112927	1.0000000000223455	4.000000000008833	-7.999999999986985	-1.7389903370289104	-0.5000000000038561	-1.4844345130000658	-0.49999999994427285	1.0000000000258586	0.9999999999999891	1.0000000000004767	0.9999999999924719	L-Malate-e0	NH3-e0
N-Acetyl-D-glucosamine-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2170.1777056690103	-55.69213007454139	498.1643816468893	266.21058268830757	-425.34810801722847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	NH3-e0
D-Mannose-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.000000000197915	2.000000000033383	-4.000000000053919	-8.000000000009939	11.999999999971546	-0.5220193259419565	-3.000000000017854	-1.0311309739997392	-3.0000000001059575	-6.000000000046256	-5.999999999999665	-6.000000000000414	-5.99999999999199	D-Mannose-e0	NH3-e0
Folate-e0##NH3-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-29.00000000021815	0.0	-7.250000000060227	-5.0000000000009654	9.999999999979057	0.6084855055460229	-1.2500000000295728	0.2266517695027972	-1.2500000000708023	-5.499999999851514	8.230873674256816	0.0	0.0	Folate-e0	NH3-e0
