	0.0000-0.0000	0.0000-0.0020	0.0020-0.0084	0.0084-0.0086	0.0086-0.0086	0.0086-0.0088	0.0089-0.0254	0.0257-0.0257	0.0257-0.0261	0.0263-0.0268	0.0268-0.0419	0.0419-0.0420	0.0420-0.0484	0.0484-0.0489	0.0489-0.0559	0.0743-0.0753	0.0753-0.0892	0.0892-0.0899	0.0899-0.1056	0.1369-0.1453	0.1453-0.1454	0.1458-0.1460	0.1460-10.0400	10.0400-10.0401	10.0401-20.0000	Source	Target
Putrescine-e0##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21428571428565082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	L-Lysine-e0
Spermidine-e0##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285714285714653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Lysine-e0
Inosine-e0##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.428571428570978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inosine-e0	L-Lysine-e0
O2-e0##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285714281463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Lysine-e0
Propanal-e0##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7857142857137916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Propanal-e0	L-Lysine-e0
Puryvate##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0714285714285456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	L-Lysine-e0
5'-Deoxyadenosine-e0##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571428571428493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5'-Deoxyadenosine-e0	L-Lysine-e0
Putrescine-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285716479	0.24999999999993303	0.0	0.0	0.0	0.0	0.0	0.6666666666610666	0.6666666666608982	0.3333333333327882	0.3333333333328052	-0.9999999999953799	-1.000000000006787	1.15999999998324	4.999999999661101	0.003228210419922541	0.20000000000653914	Putrescine-e0	Succinate-e0
Putrescine-e0##L-Asparagine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12500000000000602	0.0	0.0	0.0	0.0	0.0	0.3333333333310616	0.33333333333099135	0.1666666666665634	0.1666666666665655	0.0	0.0	0.24000000000885618	1.9999999998952251	-0.21534567674211258	-0.19999999998833792	Putrescine-e0	L-Asparagine-e0
Spermidine-e0##L-Asparagine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666734922	0.0	0.0	0.0	0.0	0.0	-0.6666666666610799	-0.6666666666609026	0.0	0.0	-0.999999999993976	-1.9999999999924831	2.1599999999956925	-3.9999999997386775	3.38448558919796	3.3333333333519546	Spermidine-e0	L-Asparagine-e0
Inosine-e0##L-Asparagine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.249999999999519	0.0	0.0	0.0	0.0	0.0	-1.9999999999826468	-1.9999999999818663	-0.6666666666659836	-0.6666666666659997	-1.499999999997944	-3.0000000000226943	-0.040000000023241694	-3.999999999751569	1.9075884713323619	1.8666666666562124	Inosine-e0	L-Asparagine-e0
O2-e0##L-Asparagine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333330253	0.0	0.0	0.0	0.0	0.0	1.3333333333230448	1.3333333333227826	0.6666666666661272	0.6666666666661294	0.9999999999989834	2.000000000017198	0.8800000000086571	0.0	0.0	0.0	O2-e0	L-Asparagine-e0
Propanal-e0##L-Asparagine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.45833333333300746	0.0	0.0	0.0	0.0	0.0	-2.3333333333145663	-2.3333333333139974	-1.166666666665698	-1.1666666666657062	-1.9999999999947666	-2.999999999995854	-0.36000000001204596	-2.999999999847686	0.6922427945834682	0.6666666666615186	Propanal-e0	L-Asparagine-e0
Puryvate##L-Asparagine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04166666666670045	0.0	0.0	0.0	0.0	0.0	-0.66666666665828	-0.666666666658025	-0.16666666666622748	-0.16666666666622498	-0.49999999999780764	-1.0000000000007194	-0.12000000001208778	-0.9999999999173177	0.4768971178200346	0.46666666665107537	Puryvate	L-Asparagine-e0
5'-Deoxyadenosine-e0##L-Asparagine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333337128	0.33333333333371007	0.0	-3.0000000000518368	-0.6799999999994978	8.999999999614005	0.8770658519463768	0.9333333333763092	5'-Deoxyadenosine-e0	L-Asparagine-e0
Inosine-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000110216	1.0000000000110216	2.99999999999373	0.0	0.9999999999671962	0.9999999999658189	2.3333333333168746	2.3333333333172686	1.4999999999918334	0.0	0.0	0.0	0.0	0.0	Inosine-e0	L-Arginine-e0
O2-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6666666666761819	-0.6666666666761819	-1.9999999999993512	0.0	-0.6666666666473896	-0.6666666666468912	-1.3333333333208404	-1.3333333333210133	-0.999999999996332	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Arginine-e0
Propanal-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666785099	0.6666666666785099	2.0000000000026588	-0.49999999999039363	0.6666666666310802	0.666666666629997	1.8333333333091897	1.8333333333093216	0.999999999979989	0.0	0.0	0.0	0.0	0.0	Propanal-e0	L-Arginine-e0
Puryvate##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333323738	0.3333333333323738	0.9999999999907326	0.0	0.3333333333174299	0.33333333331695447	0.8333333333220813	0.8333333333220476	0.49999999999166034	0.0	0.0	0.0	0.0	0.0	Puryvate	L-Arginine-e0
5'-Deoxyadenosine-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3333333333270385	2.3333333333270385	2.999999999983222	2.9999999999917404	2.9999999999881526	2.9999999999885674	3.3333333333245267	3.333333333324491	2.9999999999886504	0.0	0.0	0.0	0.0	0.0	5'-Deoxyadenosine-e0	L-Arginine-e0
Inosine-e0##Urea-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000106717	-1.0000000000106717	-2.9999999999938525	0.0	-0.9999999999680742	-0.9999999999667333	-2.333333333317174	-2.333333333317557	-1.499999999992005	0.0	0.0	0.0	-0.10301479899082629	0.0	Inosine-e0	Urea-e0
O2-e0##Urea-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666759	0.6666666666759	1.999999999999382	0.0	0.666666666647918	0.6666666666474313	1.3333333333210784	1.3333333333212454	0.9999999999964141	0.0	0.0	0.0	0.0	0.0	O2-e0	Urea-e0
Propanal-e0##Urea-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6666666666781527	-0.6666666666781527	-2.0000000000026277	0.4999999999907577	-0.6666666666320484	-0.6666666666309918	-1.833333333309645	-1.833333333309771	-0.9999999999804484	0.0	0.0	0.0	-0.06438424936929336	0.0	Propanal-e0	Urea-e0
Puryvate##Urea-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333333240034	-0.33333333333240034	-0.9999999999909096	0.0	-0.33333333331786286	-0.3333333333174002	-0.8333333333222929	-0.8333333333222589	-0.49999999999185096	0.0	0.0	0.0	-0.025753699747264724	0.0	Puryvate	Urea-e0
5'-Deoxyadenosine-e0##Urea-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.333333333327222	-2.333333333327222	-2.999999999983532	-2.999999999992049	-2.9999999999884817	-2.999999999988879	-3.3333333333246933	-3.3333333333246564	-2.9999999999889138	0.0	0.0	0.0	0.14164534861145237	0.0	5'-Deoxyadenosine-e0	Urea-e0
Putrescine-e0##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000000947	0.5000000000020209	0.6666666666625827	0.666666666662471	0.8333333333312908	0.8333333333313451	1.0000000000110962	0.9999999999997256	1.0000000000002411	1.0000000000007403	0.9865211446754053	1.000000000000125	Putrescine-e0	Ornithine-e0
Spermidine-e0##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999990851	0.0	-0.33333333332325854	-0.33333333332297904	-1.0000000000015952	-1.000000000001326	0.0	0.9999999999998103	0.9999999999998749	0.9999999999981565	1.0449295177501312	1.0000000000001978	Spermidine-e0	Ornithine-e0
Inosine-e0##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.999999999993885	0.0	-0.9999999999681748	-0.9999999999668294	-2.3333333333172344	-2.3333333333176234	-1.4999999999920477	0.0	0.0	0.0	0.035943614199442656	0.0	Inosine-e0	Ornithine-e0
O2-e0##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999993796	0.0	0.6666666666479565	0.6666666666474705	1.3333333333210984	1.3333333333212685	0.9999999999964261	0.0	0.0	0.0	0.0	0.0	O2-e0	Ornithine-e0
Propanal-e0##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0000000000026357	0.4999999999907629	-0.6666666666321343	-0.6666666666310808	-1.8333333333096957	-1.8333333333098283	-0.9999999999804879	0.0	0.0	0.0	0.022464758874670282	0.0	Propanal-e0	Ornithine-e0
Riboflavin##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1902.0382839218892	923.764347188262	1262.22210491019	1262.222104909812	1865.990102707064	1865.9901027071412	1523.3952551591262	-36.5723583424626	-36.57235834135711	-36.57235833948867	-89.96814491259732	-36.572358341924094	Riboflavin	Ornithine-e0
Puryvate##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999909186	0.0	-0.3333333333178945	-0.333333333317431	-0.8333333333223092	-0.8333333333222773	-0.4999999999918613	0.0	0.0	0.0	0.00898590354952333	0.0	Puryvate	Ornithine-e0
5'-Deoxyadenosine-e0##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.999999999983542	-2.999999999992062	-2.9999999999884914	-2.9999999999888893	-3.333333333324693	-3.3333333333246626	-2.999999999988914	0.0	0.0	0.0	-0.04942246952348359	0.0	5'-Deoxyadenosine-e0	Ornithine-e0
Ornithine-e0##H2O-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9374999999416145	-0.9374999999416145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	H2O-e0
Ornithine-e0##L-Aspartate-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000090414	1.0000000000090414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	L-Aspartate-e0
Ornithine-e0##L-Arginine-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000070817	1.0000000000070817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	L-Arginine-e0
Ornithine-e0##Ornithine-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999999993	-0.9999999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	Ornithine-e0
Ornithine-e0##H+-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.937499999667733	1.937499999667733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	H+-e0
Ornithine-e0##Uracil-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999986663	-0.9999999999986663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	Uracil-e0
Ornithine-e0##L-Serine-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999801332	-0.9999999999801332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	L-Serine-e0
Ornithine-e0##Acetate-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9374999996278093	0.9374999996278093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	Acetate-e0
Ornithine-e0##Ethanol-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0625000003096544	-0.0625000003096544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	Ethanol-e0
Ornithine-e0##Fumarate-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999974168	0.9999999999974168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	Fumarate-e0
Ornithine-e0##D-Mannose-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06250000038881172	0.06250000038881172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	D-Mannose-e0
Ornithine-e0##Succinate-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000008218	-1.0000000000008218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	Succinate-e0
Ornithine-e0##CO2-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12500000074120246	-0.12500000074120246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	CO2-e0
Ornithine-e0##H2-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8749999992725708	0.8749999992725708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ornithine-e0	H2-e0
Putrescine-e0##L-Threonine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5000000000021143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	L-Threonine-e0
Spermidine-e0##L-Threonine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000002825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Threonine-e0
Inosine-e0##L-Threonine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.000000000006902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inosine-e0	L-Threonine-e0
O2-e0##L-Threonine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0000000000064606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Threonine-e0
Puryvate##L-Threonine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999984178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	L-Threonine-e0
Putrescine-e0##Glycine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5000000000018663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.051183885663683155	0.0	Putrescine-e0	Glycine-e0
Propanal-e0##Glycine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.500000000008947	0.9999999999970797	0.9999999999970087	0.9999999999986395	0.999999999998637	0.9999999999986349	0.9999999999997644	0.9999999999990832	0.9999999999969733	1.085306476107289	0.9999999999998579	Propanal-e0	Glycine-e0
L-Threonine-e0##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333143418	1.3333333333140054	0.6666666666630755	0.6666666666631559	0.4999999999970046	0.0	1.0799999999785763	2.999999999748082	-0.4376209314581946	-0.19999999999281157	L-Threonine-e0	L-Glutamate-e0
L-Threonine-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333331942483	0.33333333331916765	0.6666666666543081	0.6666666666545423	0.4999999999931076	0.0	0.0	0.0	0.0	0.0	L-Threonine-e0	L-Arginine-e0
L-Threonine-e0##Ornithine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333198321	-0.3333333333195815	-0.6666666666545578	-0.6666666666547891	-0.4999999999932754	0.0	0.0	0.0	0.008985903549590814	0.0	L-Threonine-e0	Ornithine-e0
L-Threonine-e0##L-Threonine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000004	-1.0000000000000004	-1.0000000000000009	-1.0000000000000004	-1.0000000000000018	-0.9999999999999999	-1.0	-1.0000000000000016	-1.0	-0.9999999999999998	L-Threonine-e0	L-Threonine-e0
L-Threonine-e0##H+-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333357773	0.33333333333358495	0.6666666666628775	0.6666666666629673	0.9999999999965113	1.6666666666700323	1.27999999998795	1.9999999998982292	0.6521283035861193	0.8000000000007236	L-Threonine-e0	H+-e0
L-Threonine-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6666666666507874	1.6666666666505061	1.3333333333276849	1.3333333333278001	0.9999999999970968	0.3333333333319665	1.7999999999721468	2.999999999816153	0.6650415518568455	0.9999999999974828	L-Threonine-e0	Acetate-e0
L-Threonine-e0##L-Asparagine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6666666666593543	-0.6666666666592248	-0.33333333333285925	-0.33333333333287224	-0.49999999999820904	-1.000000000002377	-0.12000000001093629	-0.9999999999224168	0.4768971178226018	0.46666666665331685	L-Threonine-e0	L-Asparagine-e0
L-Threonine-e0##Glycine-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999988536	0.9999999999988377	0.9999999999992994	0.9999999999993114	0.9999999999995257	1.0000000000001148	0.9999999999991575	0.9999999999984522	1.034122590441959	0.9999999999995915	L-Threonine-e0	Glycine-e0
L-Threonine-e0##Succinate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3333333333151152	-1.3333333333147908	-0.6666666666635273	-0.6666666666635965	-0.49999999999732314	0.0	-1.079999999979107	-2.9999999997490656	0.33118119304919014	0.19999999999255866	L-Threonine-e0	Succinate-e0
L-Threonine-e0##Urea-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333331980763	-0.3333333333195566	-0.6666666666545428	-0.6666666666547716	-0.4999999999932656	0.0	0.0	0.0	-0.025753699747356598	0.0	L-Threonine-e0	Urea-e0
L-Threonine-e0##H2-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33333333332733744	-0.3333333333272333	0.3333333333291252	0.3333333333292171	0.0	0.0	-0.35999999999039806	-0.9999999999115252	0.23266682461948388	0.06666666666544625	L-Threonine-e0	H2-e0
Putrescine-e0##Ornithine-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000001028	1.0000000000001028	1.0000000000001028	1.0000000000001028	1.0000000000001028	1.0000000000001028	1.0000000000001028	1.0000000000001028	1.0000000000001028	1.0000000000001028	Putrescine-e0	Ornithine-e0
Spermidine-e0##Ornithine-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000003475	1.0000000000003475	1.0000000000003475	1.0000000000003475	1.0000000000003475	1.0000000000003475	1.0000000000003475	1.0000000000003475	1.0000000000003475	1.0000000000003475	Spermidine-e0	Ornithine-e0
Riboflavin-e0##Ornithine-e0##Enterococcus_faecalis_KB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000552967	-1.0000000000552967	-1.0000000000552967	-1.0000000000552967	-1.0000000000552967	-1.0000000000552967	-1.0000000000552967	-1.0000000000552967	-1.0000000000552967	-1.0000000000552967	Riboflavin-e0	Ornithine-e0
Putrescine-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000038507	-1.0000000000230291	0.3599999999737221	0.9999999998718074	0.1780638511834249	0.1999999999887761	Putrescine-e0	L-Aspartate-e0
L-Threonine-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4999999999976145	1.3333333333369033	-0.6799999999674182	-0.9999999999050971	-0.4520425674505619	-0.46666666665380396	L-Threonine-e0	L-Aspartate-e0
Propanal-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999929545	2.6666666666595713	-1.0399999999639566	-1.9999999998136282	-0.6301064186512514	-0.6666666666617056	Propanal-e0	L-Aspartate-e0
L-Threonine-e0##CO2-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4999999999979593	-1.3333333333370103	-0.9199999999876546	-2.9999999997470046	0.4782797914357528	0.46666666665361634	L-Threonine-e0	CO2-e0
L-Arginine-e0##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000094293	0.6799999999972907	-6.999999999566432	-0.12475813706957345	-0.6000000000060569	L-Arginine-e0	L-Glutamate-e0
L-Arginine-e0##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.666666666702035	-0.2799999999956296	0.9999999998367919	-0.095914865085024	-0.06666666667754428	L-Arginine-e0	L-Aspartate-e0
