	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0013-0.0017	0.0017-0.0069	0.0069-0.0111	0.0111-0.0111	0.0111-0.0185	0.0185-0.0232	0.0232-0.0242	0.0244-0.0246	0.0246-0.0415	0.0415-0.0416	0.0417-0.0562	0.0562-0.0562	0.0562-0.0563	0.0563-0.0564	0.0564-0.0564	0.0565-0.0907	0.0907-0.1180	0.1180-11.2878	11.2878-13.6805	13.6805-14.1362	14.1362-20.0000	Source	Target
Enterococcus_faecalis_KB1##XAN-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	13.165428974612995	13.165428974612995	13.165428953066638	13.165428953436207	13.165428949705069	13.165428949705069	13.165428949705069	13.165428949705069	13.165428949705069	13.165428964065901	13.165428979166473	13.165428978886094	13.165428978976337	13.165428978847578	13.165428979146574	13.165428979330175	13.165428979330175	13.165428979330175	13.165428979330175	13.165428929735743	13.165428929735743	Enterococcus_faecalis_KB1	XAN-e0
Enterococcus_faecalis_KB1##XAN-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.9999999999796524	0.9999999999796524	0.9999999998973635	0.9999999999033675	0.9999999998979693	0.9999999998979693	0.9999999998979693	0.9999999998979693	0.9999999998979693	0.9999999997906246	0.9999999999926774	0.9999999999949758	0.9999999999942012	0.9999999999949196	0.9999999999932936	0.999999999991717	0.999999999991717	0.999999999991717	0.999999999991717	1.0000000002453528	1.0000000002453528	Enterococcus_faecalis_KB1	XAN-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	0.18987341771935762	0.18987341771935762	0.18987341771935762	0.18987341771935762	0.0	3.000000000018368	-3.0000000000045888	-1.5000000000031468	-1.5000000000031468	-1.5000000000031468	-1.5000000000031468	-1.5000000000031468	-1.5000000000031468	-1.5000000000031468	-1.5000000000031468	0.7170637259543168	0.0	1.9999999999971492	1.9999999999971492	0.0	Muribaculum_intestinale_YL27	H+-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe##Glycerol-e0	0.0	0.0	0.0	0.0	-0.626582278482909	-0.626582278482909	-0.626582278482909	-0.626582278482909	1.4999999999961589	-3.0000000000251723	6.0000000000080425	1.4999999999990394	1.4999999999990394	1.4999999999990394	1.4999999999990394	1.4999999999990394	1.4999999999990394	1.4999999999990394	1.4999999999990394	0.7609787580154315	0.999999999999346	0.9999999999994942	0.9999999999994942	1.0000000000005476	Muribaculum_intestinale_YL27	H+-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.7594936708830085	0.7594936708830085	0.7594936708830085	0.7594936708830085	2.999999999998539	0.0	6.000000000005995	2.9999999999989266	2.9999999999989266	2.9999999999989266	2.9999999999989266	2.9999999999989266	2.9999999999989266	2.9999999999989266	2.9999999999989266	1.5219575160307661	1.9999999999981029	1.9999999999981188	1.9999999999981188	0.0	Muribaculum_intestinale_YL27	H+-e0
Muribaculum_intestinale_YL27##L-Aspartate-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	1.0000000000022842	1.0000000000022842	1.0000000000022842	1.0000000000022842	1.0000000000032276	1.000000000010368	-3.0000000000018368	-1.500000000002218	-1.500000000002218	-1.500000000002218	-1.500000000002218	-1.500000000002218	-1.500000000002218	-1.500000000002218	-1.500000000002218	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	L-Aspartate-e0
Muribaculum_intestinale_YL27##L-Aspartate-e0##Microbe##Glycerol-e0	0.0	0.0	0.0	0.0	-0.9999999999976827	-0.9999999999976827	-0.9999999999976827	-0.9999999999976827	-1.0000000000034162	-1.000000000014217	5.000000000003369	0.499999999999257	0.499999999999257	0.499999999999257	0.499999999999257	0.499999999999257	0.499999999999257	0.499999999999257	0.499999999999257	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	L-Aspartate-e0
Muribaculum_intestinale_YL27##NH3-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	-1.0000000000018539	-1.0000000000018539	-1.0000000000018539	-1.0000000000018539	-1.0000000000026112	-1.0000000000084452	-0.9999999999940599	-0.499999999998431	-0.499999999998431	-0.499999999998431	-0.499999999998431	-0.499999999998431	-0.499999999998431	-0.499999999998431	-0.499999999998431	-1.6229190099403563	-2.0000000000002736	-1.0000000000020592	-1.0000000000020592	-1.999999999999704	Muribaculum_intestinale_YL27	NH3-e0
Muribaculum_intestinale_YL27##NH3-e0##Microbe##Glycerol-e0	0.0	0.0	0.0	0.0	0.9999999999981322	0.9999999999981322	0.9999999999981322	0.9999999999981322	1.0000000000027107	1.000000000011539	0.999999999990451	-0.499999999999463	-0.499999999999463	-0.499999999999463	-0.499999999999463	-0.499999999999463	-0.499999999999463	-0.499999999999463	-0.499999999999463	-0.1256936633532711	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	NH3-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	0.06329113923822545	0.06329113923822545	0.06329113923822545	0.06329113923822545	0.0	-1.0000000000044427	2.9999999999976943	1.5000000000007572	1.5000000000007572	1.5000000000007572	1.5000000000007572	1.5000000000007572	1.5000000000007572	1.5000000000007572	1.5000000000007572	1.0304375026229835	0.0	3.999999999995509	3.999999999995509	0.0	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##Glycerol-e0	0.0	0.0	0.0	0.0	-0.20886075949586697	-0.20886075949586697	-0.20886075949586697	-0.20886075949586697	0.5000000000009067	2.0000000000062568	-3.999999999996587	0.5000000000002642	0.5000000000002642	0.5000000000002642	0.5000000000002642	0.5000000000002642	0.5000000000002642	0.5000000000002642	0.5000000000002642	0.6565208324590618	0.9999999999987249	0.9999999999989724	0.9999999999989724	1.0000000000011164	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.2531645569586383	0.2531645569586383	0.2531645569586383	0.2531645569586383	1.0000000000004097	2.000000000004192	-1.9999999999974993	1.0000000000003224	1.0000000000003224	1.0000000000003224	1.0000000000003224	1.0000000000003224	1.0000000000003224	1.0000000000003224	1.0000000000003224	1.3130416649181378	1.9999999999967155	1.9999999999967897	1.9999999999967897	-2.0000000000001723	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##Acetate-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	-0.012658227861264403	-0.012658227861264403	-0.012658227861264403	-0.012658227861264403	1.6666666666661774	2.333333333334632	-0.33333333333004994	0.16666666666574734	0.16666666666574734	0.16666666666574734	0.16666666666574734	0.16666666666574734	0.16666666666574734	0.16666666666574734	0.16666666666574734	1.1579652722407368	-987.9607149903051	-1037.1810771254363	-1037.1810771254363	514.5497922615181	Muribaculum_intestinale_YL27	Acetate-e0
Muribaculum_intestinale_YL27##Fumarate-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-0.9999999999999994	-0.9999999999999992	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-1.0000000000000018	-1.0000000000000007	-0.9999999999999997	-0.9999999999999997	-1.0000000000000009	Muribaculum_intestinale_YL27	Fumarate-e0
Muribaculum_intestinale_YL27##D-Glucose-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	-0.06329113923882129	-0.06329113923882129	-0.06329113923882129	-0.06329113923882129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	D-Glucose-e0
Muribaculum_intestinale_YL27##D-Glucose-e0##Microbe##Glycerol-e0	0.0	0.0	0.0	0.0	0.7088607594953201	0.7088607594953201	0.7088607594953201	0.7088607594953201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	D-Glucose-e0
Muribaculum_intestinale_YL27##D-Glucose-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.7468354430405053	0.7468354430405053	0.7468354430405053	0.7468354430405053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	D-Glucose-e0
Muribaculum_intestinale_YL27##Glycerol-e0##Microbe##Glycerol-e0	0.0	0.0	0.0	0.0	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-1.000000000000002	-0.9999999999999969	-1.0000000000000016	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999997	-0.9999999999999991	-1.0	-1.0	-1.0	Muribaculum_intestinale_YL27	Glycerol-e0
Muribaculum_intestinale_YL27##D-Mannose-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.999999999999998	-0.9999999999999978	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.999999999999999	-1.0000000000000009	-0.9999999999999991	-0.9999999999999991	-1.0000000000000009	Muribaculum_intestinale_YL27	D-Mannose-e0
Muribaculum_intestinale_YL27##Succinate-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	0.06329113923843502	0.06329113923843502	0.06329113923843502	0.06329113923843502	0.0	0.9999999999998718	-0.9999999999971082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Succinate-e0
Muribaculum_intestinale_YL27##Succinate-e0##Microbe##Glycerol-e0	0.0	0.0	0.0	0.0	0.7911392405042977	0.7911392405042977	0.7911392405042977	0.7911392405042977	1.5000000000007176	0.0	2.9999999999955986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Succinate-e0
Muribaculum_intestinale_YL27##Succinate-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.25316455695890694	0.25316455695890694	0.25316455695890694	0.25316455695890694	1.0000000000004077	0.0	1.999999999996814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Succinate-e0
Muribaculum_intestinale_YL27##Succinate-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	-1.9620253164588963	-1.9620253164588963	-1.9620253164588963	-1.9620253164588963	-0.9999999999992053	0.0	-1.999999999994401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Succinate-e0
Muribaculum_intestinale_YL27##H2-e0##Microbe##Fumarate-e0	0.0	0.0	0.0	0.0	0.06329113923768952	0.06329113923768952	0.06329113923768952	0.06329113923768952	0.0	-1.0000000000064897	1.0000000000017746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1785579655440606	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	H2-e0
Muribaculum_intestinale_YL27##H2-e0##Microbe##Glycerol-e0	0.0	0.0	0.0	0.0	-0.20886075949633742	-0.20886075949633742	-0.20886075949633742	-0.20886075949633742	0.5000000000014896	2.000000000008862	-1.0000000000030989	2.000000000000598	2.000000000000598	2.000000000000598	2.000000000000598	2.000000000000598	2.000000000000598	2.000000000000598	2.000000000000598	2.392852655181356	2.0000000000015983	2.0000000000013975	2.0000000000013975	2.0000000000017017	Muribaculum_intestinale_YL27	H2-e0
Muribaculum_intestinale_YL27##H2-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.25316455695788903	0.25316455695788903	0.25316455695788903	0.25316455695788903	1.0000000000005707	2.000000000005806	0.0	2.000000000000673	2.000000000000673	2.000000000000673	2.000000000000673	2.000000000000673	2.000000000000673	2.000000000000673	2.000000000000673	2.78570531036269	2.000000000004038	2.0000000000040163	2.0000000000040163	2.0000000000012776	Muribaculum_intestinale_YL27	H2-e0
Muribaculum_intestinale_YL27##5-Methylthio-D-ribose-e0##Microbe##PAN	0.0	0.0	0.0	0.0	0.5000000000046951	0.5000000000046951	0.5000000000046951	0.5000000000046951	0.5000000000016046	0.5000000000022741	0.49999999999945005	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.5000000000011064	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	5-Methylthio-D-ribose-e0
Muribaculum_intestinale_YL27##H2S-e0##Microbe##PAN	0.0	0.0	0.0	0.0	1.0000000000047662	1.0000000000047662	1.0000000000047662	1.0000000000047662	1.00000000017255	1.0000000001807396	1.000000000202602	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	H2S-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe##Folate	0.0	0.0	0.0	0.0	-1.000000000000018	-1.000000000000018	-1.000000000000018	-1.000000000000018	-1.0000000000000162	-1.0000000000000457	-0.9999999999999679	-1.000000000000011	-1.000000000000011	-1.000000000000011	-1.000000000000011	-1.000000000000011	-1.000000000000011	-1.000000000000011	-1.000000000000011	-0.9961885468299313	-1.0000000000000033	-1.0000000000000038	-1.0000000000000038	-1.0000000000000022	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe##PAN	0.0	0.0	0.0	0.0	1.5000000000114087	1.5000000000114087	1.5000000000114087	1.5000000000114087	1.5000000000041567	1.5000000000076719	1.499999999998228	1.500000000002764	1.500000000002764	1.500000000002764	1.500000000002764	1.500000000002764	1.500000000002764	1.500000000002764	1.500000000002764	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
Muribaculum_intestinale_YL27##5'-Deoxyadenosine-e0##Microbe##PAN	0.0	0.0	0.0	0.0	1.500000000016994	1.500000000016994	1.500000000016994	1.500000000016994	1.4999999999884497	1.499999999992369	1.4999999999760998	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	5'-Deoxyadenosine-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	0.9999999999967432	1.0000000000289517	1.0000000000274905	1.0000000000271927	1.0000000000271927	1.0000000000271927	1.0000000000271927	1.0000000000271927	1.0000000000264764	0.9999999999995204	0.9999999999995111	0.9999999999995182	0.9999999999995042	0.9999999999995103	0.9999999999995356	0.9999999999995356	0.9999999999995356	0.9999999999995356	1.0000000000128615	1.0000000000128615	Enterococcus_faecalis_KB1	Fumarate-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	1.0000000000080032	1.0000000000865894	1.000000000087968	1.0000000000787992	1.0000000000787992	1.0000000000787992	1.0000000000787992	1.0000000000787992	1.0000000000867584	0.9999999999981073	0.999999999997862	0.9999999999978866	0.9999999999978448	0.9999999999980737	0.9999999999982436	0.9999999999982436	0.9999999999982436	0.9999999999982436	1.0000000000555944	1.0000000000555944	Enterococcus_faecalis_KB1	Fumarate-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	-1.0000000000036862	-0.9999999998881292	-0.999999999882908	-0.9999999999026632	-0.9999999999026632	-0.9999999999026632	-0.9999999999026632	-0.9999999999026632	-0.9999999999417516	-1.0000000000054	-1.000000000005889	-1.0000000000058344	-1.000000000005787	-1.0000000000048397	-1.0000000000043225	-1.0000000000043225	-1.0000000000043225	-1.0000000000043225	-0.9999999998371832	-0.9999999998371832	Enterococcus_faecalis_KB1	Fumarate-e0
Enterococcus_faecalis_KB1##Fumarate-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	0.0	8.503941316711215	8.503941303165014	8.503941303404202	8.503941301059827	8.503941301059827	8.503941301059827	8.503941301059827	8.503941301059827	8.503941310062412	8.50394131940121	8.503941319245863	8.503941319287659	8.503941319224966	8.503941319389348	8.50394131949569	8.50394131949569	8.50394131949569	8.50394131949569	8.50394127228575	8.50394127228575	Enterococcus_faecalis_KB1	Fumarate-e0
Enterococcus_faecalis_KB1##Glycerol-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	0.0	2.523313435391348	2.523313433664638	2.5233134336859457	2.5233134334227136	2.5233134334227136	2.5233134334227136	2.5233134334227136	2.5233134334227136	2.523313434455868	2.5233134356134506	-242.79829024035618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Glycerol-e0
Enterococcus_faecalis_KB1##5-Methylthio-D-ribose-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	-0.9999999999995104	-0.9999999999947617	-0.999999999994679	-0.9999999999952321	-0.9999999999952321	-0.9999999999952321	-0.9999999999952321	-0.9999999999952321	-0.9999999999947518	-1.0000000000001121	-1.0000000000001268	-1.0000000000001261	-1.0000000000001297	-1.0000000000001141	-1.000000000000103	-1.000000000000103	-1.000000000000103	-1.000000000000103	-0.9999999999965081	-0.9999999999965081	Enterococcus_faecalis_KB1	5-Methylthio-D-ribose-e0
Enterococcus_faecalis_KB1##5-Methylthio-D-ribose-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	0.0	0.4999999998970545	0.499999999082072	0.4999999990957278	0.4999999989549364	0.4999999989549364	0.4999999989549364	0.4999999989549364	0.4999999989549364	0.49999999949845353	0.5000000000673269	0.5000000000568166	0.5000000000598682	0.5000000000552661	0.5000000000665713	0.5000000000733128	0.5000000000733128	0.5000000000733128	0.5000000000733128	0.4999999971138057	0.4999999971138057	Enterococcus_faecalis_KB1	5-Methylthio-D-ribose-e0
Enterococcus_faecalis_KB1##5'-Deoxyadenosine-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	-1.0000000000007754	-0.9999999999797656	-0.9999999999788163	-0.999999999982396	-0.999999999982396	-0.999999999982396	-0.999999999982396	-0.999999999982396	-0.9999999999894867	-1.0000000000010278	-1.0000000000011107	-1.0000000000011027	-1.000000000001095	-1.0000000000009301	-1.0000000000008311	-1.0000000000008311	-1.0000000000008311	-1.0000000000008311	-0.9999999999693926	-0.9999999999693926	Enterococcus_faecalis_KB1	5'-Deoxyadenosine-e0
Enterococcus_faecalis_KB1##5'-Deoxyadenosine-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	0.0	1.499999999704621	1.4999999972393616	1.4999999972821694	1.499999996857334	1.499999996857334	1.499999996857334	1.499999996857334	1.499999996857334	1.4999999984902368	1.5000000001832328	1.5000000001569955	1.5000000001640201	1.5000000001517628	1.5000000001805422	1.500000000201043	1.500000000201043	1.500000000201043	1.500000000201043	1.4999999913214088	1.4999999913214088	Enterococcus_faecalis_KB1	5'-Deoxyadenosine-e0
Enterococcus_faecalis_KB1##H+-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	1.0000000000172578	4.00000000057534	1.999999999585394	1.999999999585394	1.999999999585394	1.999999999585394	1.999999999585394	0.0	2.0000000000610547	0.6666666666713109	2.000000000024259	1.000000000001982	2.00000000005658	2.0000000001046048	2.0000000001046048	2.0000000001046048	2.0000000001046048	1.9999999959660755	1.9999999959660755	Enterococcus_faecalis_KB1	H+-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	0.0	6.999999984744642	5.9999999797170425	5.999999983115842	5.999999983115842	5.999999983115842	5.999999983115842	5.999999983115842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##N-Acetyl-D-glucosamine-e0	0.0	0.0	0.0	0.0	0.0	2.000000000334497	3.0000000007928405	2.9999999990249897	2.9999999990249897	2.9999999990249897	2.9999999990249897	2.9999999990249897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	1.0000000001037959	2.0000000007497953	1.9999999987928012	1.9999999987928012	1.9999999987928012	1.9999999987928012	1.9999999987928012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##L-Serine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	-1.000000005768905	-2.0000000076813214	-2.0000000060739827	-2.0000000060739827	-2.0000000060739827	-2.0000000060739827	-2.0000000060739827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	L-Serine-e0
Enterococcus_faecalis_KB1##Ethanol-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	1.0000000000232276	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000010911942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Ethanol-e0
Enterococcus_faecalis_KB1##D-Mannose-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999996	-0.9999999999999994	-0.9999999999999996	-1.0000000000000013	-1.0000000000000007	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999991	-0.9999999999999991	Enterococcus_faecalis_KB1	D-Mannose-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	0.0	-0.9999999962713146	-0.9999999954439236	-0.9999999954935026	-0.9999999954935026	-0.9999999954935026	-0.9999999954935026	-0.9999999954935026	-1.0000000002035223	-0.9999999999973956	-0.9999999999973603	-1.0000000000172928	-1.0000000000179063	-0.9999999999991114	-1.0000000000004852	-1.0000000000004852	-1.0000000000004852	-1.0000000000004852	-0.9999999999806243	-0.9999999999806243	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	-0.4999999888597108	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000006661172	-0.9999999999892804	-0.9999999999878093	-0.500000000079584	-0.5000000000821366	-0.9999999999963244	-1.000000000002022	-1.000000000002022	-1.000000000002022	-1.000000000002022	-0.9999999999165604	-0.9999999999165604	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	0.0	-6.999999985604381	-5.999999980616541	-5.999999983864688	-5.999999983864688	-5.999999983864688	-5.999999983864688	-5.999999983864688	0.0	2.0000000000313936	2.0000000000343814	2.999999999774611	2.999999999776519	1.0000000000093427	0.9999999999949957	0.9999999999949957	0.9999999999949957	0.9999999999949957	1.0000000002441907	1.0000000002441907	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Riboflavin-e0	0.0	0.0	0.0	0.0	0.0	1060.993153919027	1367.676634786164	1367.6766344016362	1367.6766344016362	1367.6766344016362	1367.6766344016362	1367.6766344016362	-65.08615078401039	-48.23363417577832	-48.233634174821354	315.96380118757827	315.9638011846215	-13.823601949013854	10.564761426842487	10.564761426842487	10.564761426842487	10.564761426842487	10.564761356470724	10.564761356470724	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##N-Acetyl-D-glucosamine-e0	0.0	0.0	0.0	0.0	0.0	-2.000000000315829	-3.000000000757881	-2.9999999990683763	-2.9999999990683763	-2.9999999990683763	-2.9999999990683763	-2.9999999990683763	0.0	1.000000000008106	1.000000000002976	-1.000000000029433	-1.0000000000135056	1.0000000000025748	0.9999999999972602	0.9999999999972602	0.9999999999972602	0.9999999999972602	1.0000000001170621	1.0000000001170621	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	-1.0000000000981255	-2.0000000007167644	-1.9999999988465065	-1.9999999988465065	-1.9999999988465065	-1.9999999988465065	-1.9999999988465065	0.0	0.0	0.0	-2.000000000017022	-2.000000000002051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	0.0	-8.500000008211352	-9.000000009942584	-9.000000010499894	-9.000000010499894	-9.000000010499894	-9.000000010499894	-9.000000010499894	2.0000000010005836	2.0000000000235674	2.0000000000156977	-1.0000000001217693	-1.0000000001049725	1.0000000000076206	0.99999999999433	0.99999999999433	0.99999999999433	0.99999999999433	1.0000000003561238	1.0000000003561238	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	1.000000005444066	2.000000007340911	2.0000000058048153	2.0000000058048153	2.0000000058048153	2.0000000058048153	2.0000000058048153	0.0	0.0	0.0	0.9999999999737553	0.9999999999653952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##CO2-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.9999999999123571	-2.0000000009747603	0.0	0.0	0.0	0.0	0.0	2.0000000001398157	2.000000000023871	0.6666666666651265	0.0	0.0	2.0000000000179274	2.0000000000278115	2.0000000000278115	2.0000000000278115	2.0000000000278115	1.9999999987680117	1.9999999987680117	Enterococcus_faecalis_KB1	CO2-e0
Enterococcus_faecalis_KB1##H2-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.9999999999165647	0.0	2.000000000505372	2.000000000505372	2.000000000505372	2.000000000505372	2.000000000505372	0.0	4.000000000100015	0.0	0.0	0.0	4.000000000084437	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	H2-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000064572927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Formate-e0-e0
Enterococcus_faecalis_KB1##Formate-e0-e0##Microbe##N-Acetyl-D-glucosamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000335684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis_KB1	Formate-e0-e0
