	0.0000-0.0000	0.0000-0.0009	0.0009-0.0010	0.0015-0.0016	0.0016-0.0018	0.0018-0.0029	0.0029-0.0040	0.0040-0.0113	0.0113-0.0990	0.2037-0.2037	0.2037-0.2053	0.2053-0.2053	0.2053-0.2055	0.2068-0.2076	0.2084-0.2090	0.2090-0.2102	0.2102-0.2104	0.2104-0.2110	0.2110-0.2118	0.2118-0.2118	0.2118-0.2278	0.2278-0.2279	0.2279-0.2295	0.2295-0.2907	0.2907-0.2911	0.2911-0.3185	0.3189-0.3286	0.3286-0.3288	0.3288-0.3367	0.3377-0.3879	0.3879-0.3907	0.3907-0.3929	0.3929-0.3934	0.3934-0.3941	0.3941-0.4154	0.4185-0.4207	0.4207-0.4212	0.4212-0.4213	0.4213-0.4221	0.4239-0.4242	0.4249-0.6309	0.6313-0.6321	0.6453-0.6933	0.6933-0.6979	0.6979-0.6994	0.6994-0.7019	0.7019-0.7026	0.7029-0.7044	0.8170-0.8794	0.8794-0.8794	0.9298-0.9992	0.9992-1.2693	1.2693-1.4832	1.4901-1.5437	1.5437-1.5441	1.5441-1.5476	1.5476-1.5502	1.5502-8.3154	8.3154-15.1652	15.1652-16.8236	16.8236-16.8255	16.8255-20.0000	Source	Target
D-Glucose-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0028176602233684544	-0.0028176602233682684	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Sulfate-e0
L-Aspartate-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0014088301116836177	-0.001408830111683522	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	Sulfate-e0
Thiamin-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017610376396064747	-0.00017610376396061985	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Sulfate-e0
L-Malate-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0014088301116839137	-0.0014088301116838185	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	Sulfate-e0
Citrate-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012327263477240262	-0.0012327263477239423	0.0	0.0	0.0	0.0	0.0	Citrate-e0	Sulfate-e0
L-Alanine-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001408830111684664	-0.0014088301116845687	0.0	0.0	0.0	0.0	0.0	L-Alanine-e0	Sulfate-e0
L-Cysteine-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008805188198025278	-0.0008805188198024612	0.0	0.0	0.0	0.0	0.0	L-Cysteine-e0	Sulfate-e0
L-Asparagine-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0014088301116836626	-0.0014088301116835635	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Sulfate-e0
Fumarate-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001408830111684147	-0.0014088301116840405	0.0	0.0	0.0	0.0	0.0	Fumarate-e0	Sulfate-e0
Glycine-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0007044150558422923	-0.0007044150558422379	0.0	0.0	0.0	0.0	0.0	Glycine-e0	Sulfate-e0
D-Mannose-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0028176602233677015	-0.0028176602233675094	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Sulfate-e0
Sucrose-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005635320446736182	-0.005635320446736055	0.0	0.0	0.0	0.0	0.0	Sucrose-e0	Sulfate-e0
L-Serine-e0##Sulfate-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008805188198030186	-0.0008805188198029615	0.0	0.0	0.0	0.0	0.0	L-Serine-e0	Sulfate-e0
D-Glucose-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10846185243623098	-0.10846185243622862	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Arginine-e0
L-Aspartate-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05423092621810436	-0.054230926218103055	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	L-Arginine-e0
Thiamin-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006778865777253534	-0.006778865777251944	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Arginine-e0
L-Malate-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05423092621811237	-0.054230926218111014	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Arginine-e0
Citrate-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04745206044084616	-0.04745206044084492	0.0	0.0	0.0	0.0	0.0	Citrate-e0	L-Arginine-e0
L-Alanine-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.054230926218113394	-0.05423092621811179	0.0	0.0	0.0	0.0	0.0	L-Alanine-e0	L-Arginine-e0
L-Cysteine-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03389432888632469	-0.03389432888632341	0.0	0.0	0.0	0.0	0.0	L-Cysteine-e0	L-Arginine-e0
L-Asparagine-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05423092621810707	-0.05423092621810559	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	L-Arginine-e0
Fumarate-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.054230926218111666	-0.05423092621810985	0.0	0.0	0.0	0.0	0.0	Fumarate-e0	L-Arginine-e0
Glycine-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027115463109056524	-0.027115463109055327	0.0	0.0	0.0	0.0	0.0	Glycine-e0	L-Arginine-e0
D-Mannose-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1084618524362365	-0.10846185243623366	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	L-Arginine-e0
Sucrose-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21692370487246354	-0.21692370487246215	0.0	0.0	0.0	0.0	0.0	Sucrose-e0	L-Arginine-e0
L-Serine-e0##L-Arginine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03389432888632927	-0.03389432888632788	0.0	0.0	0.0	0.0	0.0	L-Serine-e0	L-Arginine-e0
D-Glucose-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3094139305048374	-0.3094139305047862	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	D-Ribose-e0
L-Aspartate-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15470696525234723	-0.15470696525232083	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	D-Ribose-e0
L-Malate-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15470696525238398	-0.15470696525235764	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	D-Ribose-e0
Citrate-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13536859459584724	-0.13536859459582612	0.0	0.0	0.0	0.0	0.0	Citrate-e0	D-Ribose-e0
L-Alanine-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15470696525238503	-0.1547069652523582	0.0	0.0	0.0	0.0	0.0	L-Alanine-e0	D-Ribose-e0
L-Cysteine-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09669185328273598	-0.09669185328271904	0.0	0.0	0.0	0.0	0.0	L-Cysteine-e0	D-Ribose-e0
L-Asparagine-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15470696525233915	-0.15470696525231295	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	D-Ribose-e0
Fumarate-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1547069652523846	-0.15470696525235683	0.0	0.0	0.0	0.0	0.0	Fumarate-e0	D-Ribose-e0
Glycine-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07735348262620928	-0.07735348262619539	0.0	0.0	0.0	0.0	0.0	Glycine-e0	D-Ribose-e0
D-Mannose-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3094139305048428	-0.3094139305047899	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	D-Ribose-e0
Sucrose-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6188278610096531	-0.6188278610096172	0.0	0.0	0.0	0.0	0.0	Sucrose-e0	D-Ribose-e0
L-Serine-e0##D-Ribose-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0966918532827584	-0.09669185328274106	0.0	0.0	0.0	0.0	0.0	L-Serine-e0	D-Ribose-e0
D-Glucose-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03473867159878454	-0.03473867159878407	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	L-Histidine-e0
L-Aspartate-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017369335799386675	-0.01736933579938643	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	L-Histidine-e0
Thiamin-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002171166974918168	-0.002171166974917977	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Histidine-e0
L-Malate-e0##L-Histidine-e0##Clostridium_innocuum_I46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017369335799391133	-0.017369335799390886	0.0	0.0	0.0	0.0	0.0	L-Malate-e0	L-Histidine-e0
