	0.0000-0.0006	0.0006-0.0020	0.0020-0.0022	0.0022-0.0057	0.0057-0.0080	0.0084-0.0085	0.0086-0.0094	0.0098-0.0111	0.0111-0.0116	0.0119-0.0119	0.0119-0.0120	0.0120-0.0120	0.0121-0.0124	0.0125-0.0125	0.0125-0.0152	0.0152-0.0153	0.0153-0.0154	0.0257-0.0257	0.0257-0.0484	0.0484-0.0485	0.0485-0.0485	0.0510-0.0511	0.0511-0.0512	0.0512-0.1668	0.1668-0.2756	0.2756-0.2758	0.2758-0.2758	0.2758-0.2773	0.2773-0.3754	0.3754-0.3835	0.3835-0.4900	0.4900-0.5254	0.5254-10.3682	10.3682-10.3684	10.3684-10.4667	10.4667-10.4667	10.4668-20.0000	Source	Target
L-Asparagine-e0##Mn2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004895391	-0.0012651283320136149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0004041005714114746	0.0	0.0	-0.0012807255898636108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Mn2+-e0
Urea-e0##Mn2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002123662004897217	-0.0006325641660070789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00020205028570612212	0.0	0.0	-0.0006403627949320949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Mn2+-e0
L-Glutamine-e0##Zn2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004958783	-0.001265128332056721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017843033420488893	0.0	0.0	-0.0012807255898484803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	Zn2+-e0
L-Asparagine-e0##Zn2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021236620049647935	-0.0012651283320644806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023790711226815987	0.0	0.0	-0.0012807255898530964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Zn2+-e0
Urea-e0##Zn2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021236620049322943	-0.0006325641660298928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011895355615749489	0.0	0.0	-0.0006403627949259272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Zn2+-e0
L-Glutamine-e0##L-Lysine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10936089740984337	-0.06514952445767748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015294468116911101	0.0	0.0	-0.0659527267146025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Lysine-e0
L-Asparagine-e0##L-Lysine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10936089740979175	-0.06514952445764036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0203926241558589	0.0	0.0	-0.06595272671459193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	L-Lysine-e0
Urea-e0##L-Lysine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10936089740969672	-0.032574762228803775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010196312077897673	0.0	0.0	-0.03297636335727099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	L-Lysine-e0
L-Glutamine-e0##Sulfate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021236620048943064	-0.0012651283320137597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00030307542855828574	0.0	0.0	-0.001280725589866991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	Sulfate-e0
L-Asparagine-e0##Sulfate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004894723	-0.0012651283320142322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0004041005714121341	0.0	0.0	-0.0012807255898672377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Sulfate-e0
Urea-e0##Sulfate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021236620048932656	-0.0006325641660065286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00020205028570565285	0.0	0.0	-0.0006403627949332809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Sulfate-e0
L-Glutamine-e0##L-Arginine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06834742883105913	-0.04071658693106395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010031578035141946	0.0	0.0	-0.04121856533827169	0.5000000000003945	0.5000000000003778	0.5000000000005582	0.5000000000005582	0.5000000000005582	0.5000000000005582	0.5000000000005582	L-Glutamine-e0	L-Arginine-e0
Putrescine-e0##L-Arginine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999957	1.0407165869310269	1.000000000000899	0.999999999999254	0.9999999999931081	0.9999999999931081	0.9999999999931081	0.9999999999931081	0.9999999999931081	0.9999999999931081	0.9999999999931081	0.9999999999977167	0.9999999999987794	1.0167192967252465	0.9999999999998485	0.9999999999979993	1.041218565338251	0.4999999999929377	0.4999999999930354	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	L-Arginine-e0
L-Asparagine-e0##L-Arginine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06834742883103609	-0.04071658693105277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.013375437380196076	0.0	0.0	-0.04121856533827487	0.49999999999998224	0.5000000000000004	1.00000000001172	1.00000000001172	1.00000000001172	1.00000000001172	1.00000000001172	L-Asparagine-e0	L-Arginine-e0
Urea-e0##L-Arginine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06834742883100306	-0.020358293465519567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006687718690099833	0.0	0.0	-0.02060928266912042	0.25000000000366884	0.25000000000362443	0.5000000000115707	0.5000000000115707	0.5000000000115707	0.5000000000115707	0.5000000000115707	Urea-e0	L-Arginine-e0
L-Glutamine-e0##L-Glutamine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999999992	-1.0000000000000007	-1.0000000000000002	-0.9999999999999976	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0	-1.0	-0.9999999999999984	-0.9999999999999996	-1.000000000000001	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	-0.999999999999999	L-Glutamine-e0	L-Glutamine-e0
Putrescine-e0##Putrescine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-0.9999999999999994	-0.9999999999999999	-1.0000000000000007	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000002	-1.0	-1.0000000000000004	-1.0	-1.0000000000000022	-0.9999999999999988	-0.9999999999999993	-0.9999999999999993	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Putrescine-e0	Putrescine-e0
L-Glutamine-e0##L-Histidine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02768630314169136	-0.016493550495582578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0039512117137893675	0.0	0.0	-0.0166968928391327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Histidine-e0
L-Asparagine-e0##L-Histidine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027686303141683362	-0.016493550495579313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0052682822850511285	0.0	0.0	-0.016696892839131127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	L-Histidine-e0
Urea-e0##L-Histidine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02768630314167561	-0.008246775247787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002634141142524482	0.0	0.0	-0.008348446419562712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	L-Histidine-e0
L-Glutamine-e0##L-Proline-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05440358567345158	-0.03240982672383798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007764131017595554	0.0	0.0	-0.032809394428889284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Proline-e0
L-Asparagine-e0##L-Proline-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.054403585673437435	-0.03240982672383312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010352174690128512	0.0	0.0	-0.03280939442888979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	L-Proline-e0
Urea-e0##L-Proline-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054403585673414974	-0.01620491336191072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005176087345061455	0.0	0.0	-0.016404697214438987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	L-Proline-e0
L-Glutamine-e0##Co2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021236620049013668	-0.001265128332016088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00037610994908413096	0.0	0.0	-0.0012807255898689219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	Co2+-e0
L-Asparagine-e0##Co2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021236620049083403	-0.0012651283320233376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005014799321222047	0.0	0.0	-0.0012807255898756036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Co2+-e0
Urea-e0##Co2+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002123662004904443	-0.0006325641660107466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0002507399660621092	0.0	0.0	-0.0006403627949340976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Co2+-e0
L-Glutamine-e0##L-Valine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.103962068297049	-0.06193328211091325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.014836799985275541	0.0	0.0	-0.06269683261092665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Valine-e0
L-Asparagine-e0##L-Valine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10396206829702617	-0.061933282110907685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.019782399980371405	0.0	0.0	-0.06269683261092925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	L-Valine-e0
Urea-e0##L-Valine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10396206829698357	-0.030966641055441436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00989119999017881	0.0	0.0	-0.03134841630545181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	L-Valine-e0
L-Glutamine-e0##L-Threonine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3945002331685795	-0.23501546894812825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.057214030482257004	0.0	0.0	-0.24050322463639842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Threonine-e0
L-Glutamine-e0##fe3-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004897292	-0.0012651283320157098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00030307542855906517	0.0	0.0	-0.0012807255898653986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	fe3-e0
L-Asparagine-e0##fe3-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002123662004896882	-0.001265128332015653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0004041005714121421	0.0	0.0	-0.0012807255898653917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	fe3-e0
Urea-e0##fe3-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021236620048953095	-0.0006325641660075644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0002020502857059234	0.0	0.0	-0.0006403627949324276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	fe3-e0
L-Glutamine-e0##H+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3305673169324534	-1.175576773900734	1.9999999996883084	1.999999999828364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.0000000002128235	-0.2599843293740239	-5.9999999998182725	0.0	-1.212136836828295	0.5000000000011869	0.5000000000011257	0.50000000000127	0.50000000000127	0.50000000000127	0.50000000000127	0.50000000000127	L-Glutamine-e0	H+-e0
Putrescine-e0##H+-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000010685	4.175576773899903	1.0000000000704456	0.9999999999426261	2.999999999797813	2.999999999797813	2.999999999797813	2.999999999797813	2.999999999797813	2.999999999797813	2.999999999797813	2.999999999933402	13.00000000069572	3.4333072156232824	13.000000000082025	2.9999999999415032	4.212136836828007	2.499999999977489	2.4999999999779967	1.9999999999448614	1.9999999999448614	1.9999999999448614	1.9999999999448614	1.9999999999448614	Putrescine-e0	H+-e0
D-Glucose-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.320637191788565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Uracil-e0
L-Glutamine-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3206371917889121	-0.0217981100626342	-1.999999999806731	-1.9999999998934481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	Uracil-e0
Putrescine-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999995748	0.021798110062593787	1.9999999999564577	2.0000000000355524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Uracil-e0
Spermidine-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.641274383569294	0.010899055031369962	0.9999999997655799	0.9999999997953316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Uracil-e0
Pyruvate-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1603185958939053	-0.005449527515639839	-0.5000000000022865	-0.5000000000236827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Uracil-e0
L-Asparagine-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3206371917883886	-0.021798110062616553	-1.9999999998702511	-1.9999999999535678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	Uracil-e0
D-Mannose-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1603185958937519	-0.005449527515634026	-0.49999999999546507	-0.5000000000160212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Uracil-e0
Melitose-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.961911575366033	-0.021798110062607557	-2.0000000002655085	-2.0000000003638156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Uracil-e0
Folate-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9619115753588415	-0.09809149528169908	764.0980469747852	764.0980470070059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Uracil-e0
O2-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-28.88573472609163	0.010899055031324923	0.9999999999109397	0.9999999999504402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Uracil-e0
Urea-e0##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.320637191787523	-0.010899055031298129	-0.9999999999503095	-0.999999999995817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Uracil-e0
Sucrose##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.641274383577287	-0.010899055031302667	-1.0000000001994183	-1.0000000002519143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Uracil-e0
Thiamine##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.244460342500023	-0.13078866037550535	1534.196093949584	1534.196094014291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	Uracil-e0
Riboflavin##Uracil-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.763504554825843	-0.08174291273467538	2311.794140924134	2311.7941410216463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Uracil-e0
L-Glutamine-e0##L-Malate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6267940435967632	-0.3733997693908821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0000000003303624	0.0	-0.08912385077980149	0.0	0.0	-0.3780032648128182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Malate-e0
L-Glutamine-e0##L-Alanine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15500288820188013	-0.09233980970438482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.022164517678888274	0.0	0.0	-0.09347823004061384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Alanine-e0
L-Asparagine-e0##L-Alanine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15500288820183838	-0.09233980970436695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.029552690238578982	0.0	0.0	-0.09347823004065181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	L-Alanine-e0
Urea-e0##L-Alanine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1550028882014476	-0.046169904852139565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01477634511925377	0.0	0.0	-0.046739115020280386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	L-Alanine-e0
L-Glutamine-e0##L-Methionine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.044361036684410375	-0.02642718295924698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006330922799124109	0.0	0.0	-0.026752993058019377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Methionine-e0
L-Asparagine-e0##L-Methionine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.044361036684402964	-0.026427182959246783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00844123039883614	0.0	0.0	-0.026752993058024005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Asparagine-e0	L-Methionine-e0
Urea-e0##L-Methionine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04436103668439239	-0.013213591479618168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004220615199415133	0.0	0.0	-0.01337649652900672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	L-Methionine-e0
L-Glutamine-e0##L-Cysteine-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.025257487516163288	-0.015046633116967304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003604586716629597	0.0	0.0	-0.015232136999008553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Glutamine-e0	L-Cysteine-e0
