	0.0000-0.0020	0.0084-0.0084	0.0084-0.0085	0.0085-0.0086	0.0086-0.0087	0.0087-0.0254	0.0329-0.0337	0.0337-0.0348	0.0463-0.0464	0.0464-0.0495	0.0495-0.0497	0.0497-0.0498	0.0498-0.0499	0.0499-0.0499	0.0499-0.0522	0.0622-0.0750	0.0750-0.0750	0.0750-0.0751	0.0751-0.0752	0.0752-0.1059	0.1059-0.1133	0.1133-0.1195	0.1195-0.1205	0.1205-0.1453	0.1453-0.1453	0.1453-0.1454	0.1454-0.1879	0.1879-0.2089	0.2091-0.2162	0.2164-0.2410	0.2410-0.2700	0.2700-0.3483	0.3483-0.3483	0.3483-0.4735	0.4735-0.5060	0.5060-0.5077	0.5077-0.5130	0.5130-0.5600	0.5600-0.5814	0.5814-0.5818	0.5818-0.8009	0.8011-0.8014	0.8014-0.8091	0.8091-0.8091	0.8091-0.9883	1.0265-1.0833	1.0833-1.0838	1.0838-18.3854	18.3854-20.0000	Source	Target
Riboflavin##Uracil-e0##Flavonifractor_plautii_YL31	-43.06160133095153	15.797173956337422	-20.410389854060774	-20.41038985405519	-20.410389854053836	-20.410389854055932	-20.410389854105865	-20.410389854093513	-20.4103898542136	-20.41038985407879	-385.79887852795383	-39.642230877716116	-39.642230877735756	-39.64223087774	-39.64223087771656	-39.642230877687325	-39.64223087770069	-39.64223087760043	-39.642230877572146	-39.6422308775777	-39.64223087736638	-39.64223087750927	-39.64223087767267	-39.64223087782111	-39.64223087791949	-39.64223087775566	-39.642230877748105	-39.6422308777281	-39.64223087870899	-39.64223087829508	-39.642230879694445	-39.64223087773407	-39.642230877571976	-39.64223087761966	-39.642230877814654	-39.64223087768832	-39.64223087774038	-39.642230877718255	-39.642230877748496	-39.642230877819095	-39.642230877814015	-39.64223087763716	-39.64223087767058	-39.64223087783473	-39.64223087784638	-39.64223087788836	-1529.7358175731626	-183.72063569464316	-183.72063569465104	Riboflavin	Uracil-e0
Putrescine-e0##XAN-e0##Flavonifractor_plautii_YL31	0.05882352941244277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	XAN-e0
Spermidine-e0##XAN-e0##Flavonifractor_plautii_YL31	-1.8235294117645684	0.0	-0.09999999999966251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	XAN-e0
Folate-e0##XAN-e0##Flavonifractor_plautii_YL31	-2.4117647058829585	1.0000000000008813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000002167	1.0000000000001934	1.0000000000067364	1.000000000003828	1.0000000000141251	1.0000000000002622	0.9999999999997504	0.9999999999998453	1.0000000000004021	1.0000000000001676	1.0000000000002847	1.0000000000002018	1.0000000000004148	1.0000000000008955	1.0000000000008378	0.999999999999454	0.9999999999998348	1.0000000000012472	1.000000000001284	1.000000000001062	1.000000000001365	0.9999999999990674	0.9999999999990699	Folate-e0	XAN-e0
Riboflavin##XAN-e0##Flavonifractor_plautii_YL31	1576.7918568651487	-57.584785614188405	-68.44705475731813	-57.584785614184575	-57.58478561418118	-57.584785614187496	-57.58478561431232	-57.58478561427025	-57.58478561456284	-57.584785614204144	-57.58478561427759	-57.58478561422017	-57.58478561426031	-57.584785614266075	-57.58478561422178	-57.5847856141798	-57.584785614181826	-57.584785614041955	-57.58478561400501	-57.58478561401814	-57.58478561375072	-57.58478561402664	-57.58478561410264	-57.58478561430719	-57.584785614427105	-57.58478561424728	-57.58478561424401	-57.58478561422751	-57.58478561556441	-57.584785615042804	-57.58478561701108	-57.58478561423717	-57.58478561400204	-57.58478561407418	-57.584785614364506	-57.58478561416182	-57.58478561424936	-57.5847856142094	-57.58478561425705	-57.58478561434445	-57.58478561433694	-57.58478561408613	-57.58478561415001	-57.58478561440023	-57.58478561440983	-57.58478561447322	-57.58478561453173	-57.58478561402336	-57.58478561402319	Riboflavin	XAN-e0
Puryvate##XAN-e0##Flavonifractor_plautii_YL31	-0.29411764705804266	0.0	-0.30000000000014787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	XAN-e0
Spermidine-e0##L-Methionine-e0##Flavonifractor_plautii_YL31	0.9999999999999996	1.000000000000199	1.0000000000001588	1.0000000000002434	1.0000000000001092	1.0000000000001386	1.0000000000002123	1.0000000000001668	1.0000000000002152	1.0000000000001534	1.0000000000002145	1.0000000000001517	1.0000000000002114	1.0000000000002098	1.0000000000001503	1.0000000000002984	1.0000000000002955	1.0000000000001736	1.000000000000127	1.0000000000001454	1.0000000000001423	1.0000000000002012	1.0000000000001947	1.0000000000002274	1.0000000000003162	1.0000000000002234	1.0000000000002187	1.0000000000002094	1.0000000000008784	1.000000000000655	1.0000000000015103	1.0000000000001747	1.00000000000004	1.0000000000000875	1.0000000000002454	1.0000000000001137	1.0000000000001823	1.0000000000001368	1.000000000000132	1.000000000000198	1.0000000000001927	1.000000000000106	1.0000000000001146	1.5000000000079936	1.000000000000187	1.000000000000304	1.000000000000316	1.0000000000000633	0.0	Spermidine-e0	L-Methionine-e0
Riboflavin##L-Methionine-e0##Flavonifractor_plautii_YL31	-19.482435295025446	-19.48243529519658	-19.482435295201512	-19.482435295194446	-19.482435295158304	-19.482435295160183	-19.48243529520641	-19.48243529519349	-19.48243529528554	-19.482435295169015	-19.48243529519151	-19.482435295170536	-19.482435295186484	-19.48243529518847	-19.48243529517136	-19.482435295156805	-19.482435295158474	-19.482435295111376	-19.48243529509464	-19.482435295101716	-19.482435295018632	-19.482435295139954	-19.482435295115003	-19.48243529519156	-19.482435295314183	-19.482435295177865	-19.48243529517096	-19.48243529516493	-19.482435295656785	-19.48243529547069	-19.482435296180544	-19.48243529516794	-19.482435295084695	-19.482435295113326	-19.48243529521427	-19.482435295133726	-19.482435295176582	-19.482435295148946	-19.48243529516637	-19.482435295259734	-19.482435295255694	-19.482435295122247	-19.482435295140604	-919.50492655149	-20.48243529523286	-20.482435295257016	-20.482435295271003	-20.48243529509815	-20.482435295098135	Riboflavin	L-Methionine-e0
Riboflavin##L-Cysteine-e0##Flavonifractor_plautii_YL31	-13.013505963490127	-13.013505963537828	-13.013505963540453	-13.013505963538401	-13.013505963537945	-13.013505963539373	-13.013505963567399	-13.013505963558105	-13.013505963685777	-13.013505963538835	-13.013505963566487	-13.01350596354505	-13.013505963544747	-13.013505963545624	-13.013505963544738	-13.013505963534124	-13.013505963543652	-13.013505963501332	-13.013505963507301	-13.013505963505045	-13.013505963423551	-13.013505963460076	-13.013505963550045	-13.013505963598314	-13.013505963653898	-13.013505963540474	-13.013505963560284	-13.013505963550376	-13.013505963893259	-13.01350596371664	-13.013505964201618	-13.013505963556108	-13.013505963497437	-13.013505963511479	-13.013505963576593	-13.01350596352062	-13.013505963562144	-13.013505963536478	-13.01350596354126	-13.013505963585606	-13.013505963584635	-13.013505963512108	-13.013505963532229	-13.013505963584421	-1211.7101609721585	-1490.0935866941265	0.0	0.0	0.0	Riboflavin	L-Cysteine-e0
Riboflavin##L-Tyrosine-e0##Flavonifractor_plautii_YL31	-17.083554956508536	-17.08355495661756	-17.083554956621395	-17.083554956617466	-17.083554956616673	-17.08355495661847	-17.083554956656744	-17.08355495664543	-17.083554956767326	-17.083554956625278	-17.083554956650243	-17.08355495662856	-17.083554956628923	-17.083554956630262	-17.083554956628305	-17.083554956616098	-17.083554956619842	-17.083554956575547	-17.083554956580098	-17.083554956578084	-17.08355495648643	-17.083554956536094	-17.08355495662404	-17.083554956688637	-17.083554956802327	-17.08355495661333	-17.08355495663164	-17.083554956615185	-17.08355495711978	-17.083554956826195	-17.08355495750869	-17.08355495664039	-17.08355495655366	-17.083554956574126	-17.0835549566623	-17.08355495659587	-17.083554956647614	-17.08355495660626	-17.083554956622567	-17.083554956717283	-17.083554956714483	-17.083554956578585	-17.083554956597286	-17.083554956680455	-17.083554956679066	-17.083554956699523	-17.08355495674688	-17.083554956568896	-17.083554956568836	Riboflavin	L-Tyrosine-e0
Putrescine-e0##Inosine-e0##Flavonifractor_plautii_YL31	-0.058823529412465325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Inosine-e0
Spermidine-e0##Inosine-e0##Flavonifractor_plautii_YL31	1.8235294117646121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Inosine-e0
Folate-e0##Inosine-e0##Flavonifractor_plautii_YL31	3.4117647058830367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Inosine-e0
Riboflavin##Inosine-e0##Flavonifractor_plautii_YL31	-1634.3766424790815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Inosine-e0
Puryvate##Inosine-e0##Flavonifractor_plautii_YL31	0.2941176470580229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puryvate	Inosine-e0
Putrescine-e0##Acetate-e0##Flavonifractor_plautii_YL31	0.05882352941240934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5000000000030449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999936175	-0.3333333333306533	0.0	0.0	0.0	0.0	0.0	2.0000000000498415	-1.0000000000079554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Acetate-e0
Spermidine-e0##Acetate-e0##Flavonifractor_plautii_YL31	-0.8235294117645736	1.0000000000008145	1.0000000000006368	1.000000000000953	1.0000000000006393	1.0000000000007978	0.4999999999981973	0.9999999999996813	0.49999999999024886	0.9999999999995856	0.49999999999753086	0.0	-1.000000000007108	-1.0000000000070672	0.0	-1.0000000000044502	1.000000000006556	1.000000000003677	1.0000000000027967	1.0000000000031193	1.0000000000030476	0.0	1.3333333333463644	1.0000000000079146	1.000000000009721	1.500000000015249	0.4999999999993095	0.0	8.000000000246308	-1.0000000000545772	2.000000000053608	2.0000000000064486	2.5000000000022884	1.0000000000001992	0.0	2.000000000004342	2.0000000000065494	1.0000000000003513	1.0000000000003975	1.0000000000006022	1.000000000000553	1.0000000000003433	1.0000000000003855	1.250000000004476	0.6666666666620006	0.0	0.0	2.0000000000016	0.0	Spermidine-e0	Acetate-e0
Folate-e0##Acetate-e0##Flavonifractor_plautii_YL31	-3.411764705883016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7499999999995104	0.3333333333321456	29.00000000070552	-11.500000000117238	1.5000000001825524	1.5000000000035907	1.9999999999959137	0.4999999999991668	-0.5000000000050584	1.5000000000018678	1.5000000000037033	0.4999999999994605	0.49999999999976547	0.5000000000016047	0.5000000000014658	0.4999999999995853	0.5000000000000068	3.0000000000116787	-2.833333333346096	-2.5000000000137237	-2.500000000014915	3.499999999990571	3.4999999999907163	Folate-e0	Acetate-e0
Riboflavin##Acetate-e0##Flavonifractor_plautii_YL31	1539.3941487572947	-94.98249372243282	-94.9824937224521	-94.98249372242556	-94.98249372242113	-94.98249372242763	178.7196296725428	41.57658827005394	975.437437980659	56.071374854227784	238.76561919122702	411.8439430159324	724.2258646949821	724.2258646950439	429.6103756342847	323.7046274688867	-441.2408695347499	-441.24086953364497	-441.2408695333353	-441.2408695334789	-441.24086953145934	1791.0137801011658	-1347.347668736298	-690.2150614876101	-686.9197319758025	-1440.1560267392142	64.8165627946468	296.1303553759989	-5521.120342985132	1772.0143089576784	-713.1867449132643	-709.2323494604157	-1026.0570347737669	-77.08297882472156	555.5663918116348	-709.7323494592547	-709.7323494606417	-79.0601765333573	-79.06017653342586	-79.0601765337683	-79.06017653373965	-79.0601765333903	-79.06017653346497	-531.048619870359	517.8109532620205	657.0026661229302	657.0026661230246	-689.0125157478764	-689.0125157478769	Riboflavin	Acetate-e0
Puryvate##Acetate-e0##Flavonifractor_plautii_YL31	-0.29411764705806637	0.0	0.0	0.0	0.0	0.0	0.24999999999996336	0.5000000000000533	0.0	0.5000000000001068	0.2500000000000261	0.0	-0.499999999999758	-0.49999999999973405	0.0	-1.0000000000016827	0.0	0.0	0.0	0.0	0.0	-0.9999999999921297	0.9999999999967598	0.5000000000002656	0.5000000000009899	0.7499999999997287	0.2500000000000138	0.0	2.000000000044214	0.49999999998990197	1.000000000009411	0.9999999999986691	1.2499999999949378	0.49999999999967837	0.0	0.9999999999977224	0.9999999999989245	0.4999999999997647	0.4999999999997898	0.49999999999988404	0.4999999999998797	0.49999999999978567	0.4999999999998025	0.6249999999992498	0.3333333333339545	0.0	0.0	0.999999999997082	0.9999999999970912	Puryvate	Acetate-e0
Riboflavin##L-Asparagine-e0##Flavonifractor_plautii_YL31	-28.9895731682337	-28.98957316843572	-28.989573168441723	-28.989573168433775	-28.989573168431836	-28.989573168433594	-28.98957316850455	-28.98957316848711	1838.7321262519865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	344.19043898005515	1304.937516327429	3537.1921659667687	-1170.3500072869888	-1170.3500072912818	1846.5495672049947	-1166.3956118724711	-1166.3956118723397	-1166.3956118718315	-1166.3956119012196	-1166.395611888381	-1166.395611930133	-1166.3956118723415	-1800.044982500323	-1167.3956118688263	-1167.3956118746728	-2432.694353139935	-540.6778343625061	-1802.0221802149545	-1802.022180216392	0.0	0.0	-1802.0221802112117	-1802.0221802131462	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Asparagine-e0
Riboflavin##Ca2+-e0##Flavonifractor_plautii_YL31	-0.9241112603161393	-0.9241112603213787	-0.9241112603215874	-0.9241112603214308	-0.9241112603213795	-0.9241112603214362	-0.9241112603236273	-0.9241112603231236	-0.9241112603259523	-0.9241112603215973	-0.9241112603224295	-0.9241112603216729	-0.9241112603222537	-0.9241112603222398	-0.924111260321691	-0.9241112603210211	-0.9241112603208306	-0.9241112603190021	-0.9241112603183649	-0.9241112603185947	-0.9241112603149881	-0.9241112603200229	-0.924111260319021	-0.9241112603225238	-0.9241112603253618	-0.9241112603216497	-0.9241112603223334	-0.9241112603224177	-0.924111260344034	-0.9241112603362426	-0.9241112603690173	-0.9241112603221765	-0.9241112603239352	-0.9241112603197648	-0.9241112603288959	-0.9241112603217836	-0.9241112603261832	-0.9241112603283875	-0.9241112603268938	-0.9241112603229097	-0.9241112603266852	-0.9241112603194958	-0.924111260324279	-0.9241112603282041	-0.9241112603261735	-0.9241112603244734	-0.9241112603274634	-0.924111260317976	-0.9241112603181316	Riboflavin	Ca2+-e0
Riboflavin##Cytosine-e0##Flavonifractor_plautii_YL31	-19.231841023527878	-19.231841023651572	-19.231841023654876	-19.231841023650176	-19.231841023648936	-19.23184102365108	-19.23184102369269	-19.23184102367914	-19.231841023757077	-19.23184102364694	346.1566476501802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Cytosine-e0
Riboflavin##Cu2+-e0##Flavonifractor_plautii_YL31	-0.9241112603166947	-0.9241112603209919	-0.9241112603211832	-0.924111260321003	-0.9241112603210122	-0.9241112603210175	-0.9241112603226671	-0.924111260321936	-0.924111260326021	-0.9241112603209448	-0.9241112603221385	-0.9241112603218028	-0.9241112603226137	-0.9241112603225103	-0.9241112603215856	-0.9241112603212137	-0.9241112603208224	-0.9241112603188952	-0.9241112603188573	-0.9241112603183175	-0.9241112603142811	-0.9241112603183126	-0.9241112603196783	-0.9241112603222063	-0.9241112603211549	-0.9241112603230364	-0.9241112603223613	-0.9241112603225015	-0.9241112603427715	-0.9241112603335737	-0.9241112603648984	-0.9241112603211471	-0.9241112603176688	-0.9241112603189318	-0.9241112603225876	-0.9241112603198381	-0.9241112603211857	-0.924111260320567	-0.9241112603207831	-0.9241112603227103	-0.924111260322597	-0.9241112603195452	-0.9241112603189876	-0.9241112603234641	-0.924111260324051	-0.9241112603249018	-0.9241112603262563	-0.9241112603188201	-0.9241112603188115	Riboflavin	Cu2+-e0
Riboflavin##Fe2+-e0##Flavonifractor_plautii_YL31	-1.9241112602926798	-1.9241112603766066	-1.9241112603777746	-1.92411126037537	-1.9241112603752621	-1.924111260374083	-1.9241112603877304	-1.924111260389129	-1.924111260356858	-1.924111260373862	-1.924111260366462	-1.9241112603742492	-1.924111260395536	-1.9241112603944708	-1.9241112603759623	-1.92411126037478	-1.9241112603755997	-1.924111260362356	-1.924111260353822	-1.9241112603643395	-1.924111260383899	-1.9241112604568396	-1.9241112603149597	-1.9241112603342014	-1.924111260541297	-1.9241112603730868	-1.9241112603437924	-1.924111260346617	-1.9241112604883048	-1.924111260442455	-1.9241112606158695	-1.9241112603698305	-1.92411126036231	-1.924111260361616	-1.9241112603794277	-1.924111260352573	-1.924111260375997	-1.924111260346441	-1.9241112603669652	-1.9241112603992467	-1.9241112603963955	-1.9241112603511055	-1.9241112603590969	-1.9241112604032038	-1.9241112603832766	-1.9241112603913897	-1.9241112603441113	-1.9241112603695614	-1.924111260369828	Riboflavin	Fe2+-e0
Riboflavin##Fumarate-e0##Flavonifractor_plautii_YL31	25.59108936516045	25.59108936517306	25.59108936517701	25.591089365171882	15.610520935214826	45.12518934983458	45.125189349930814	45.125189349897376	45.12518935013597	45.12518934985468	45.12518934992293	45.12518934986302	45.125189349878546	45.125189349885616	45.12518934986428	45.12518934983142	-719.8203076539618	25.59108936510724	25.59108936509538	25.5910893650908	25.59108936496105	25.591089365061592	25.591089365153753	25.591089365239736	25.591089365120627	25.591089365201906	25.59108936522071	25.5910893652159	25.59108936574112	25.59108936555952	25.591089366376686	25.591089365180217	25.591089365075863	25.59108936511523	25.59108936523795	25.59108936514188	25.591089365179545	25.591089365183365	25.591089365178238	25.591089365204738	25.591089365198698	25.591089365153096	1740.7948596198512	-61.22732059356421	-61.22732059357933	-61.227320593652614	-61.22732059370747	-61.22732059316231	-61.22732059316259	Riboflavin	Fumarate-e0
Folate-e0##Glycine-e0##Flavonifractor_plautii_YL31	-0.999999999999951	-0.9999999999988448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999992177	-0.9999999999992766	-0.9999999999859401	26.00000000032841	0.0	0.0	0.0	1.9999999999978457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Glycine-e0
Riboflavin##Glycine-e0##Flavonifractor_plautii_YL31	-67.54945194221516	-67.54945194260179	-56.687182799496355	-67.5494519425974	-67.54945194255865	-67.54945194256541	-67.54945194272337	-67.54945194267638	-67.5494519430381	-67.54945194259713	-67.54945194267621	624.7638433570803	0.0	0.0	589.2309781204042	589.2309781199982	-175.71451888360534	-175.71451888314613	1260.8587571243622	-115.90299879556926	-115.90299879497802	-115.90299879534035	-114.90299879581148	-114.90299879621384	-108.31233976784085	-108.3123397675405	-108.31233976758872	-108.3123397675446	-108.31233977026896	-4970.4021076900835	0.0	0.0	0.0	-1265.2987412670452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Glycine-e0
Riboflavin##K+-e0##Flavonifractor_plautii_YL31	-0.9241112603168031	-0.9241112603220347	-0.924111260322211	-0.924111260321988	-0.9241112603219471	-0.924111260322012	-0.9241112603239259	-0.9241112603233722	-0.9241112603268512	-0.924111260322956	-0.9241112603239705	-0.9241112603231978	-0.9241112603238579	-0.9241112603239693	-0.9241112603231625	-0.924111260322685	-0.9241112603222492	-0.9241112603204543	-0.9241112603197786	-0.9241112603202523	-0.9241112603177938	-0.9241112603245407	-0.9241112603189862	-0.9241112603225542	-0.9241112603283888	-0.9241112603230317	-0.9241112603225223	-0.9241112603226763	-0.9241112603435584	-0.9241112603371721	-0.9241112603678229	-0.9241112603232151	-0.9241112603194842	-0.9241112603199081	-0.9241112603252257	-0.9241112603215709	-0.9241112603233363	-0.9241112603226564	-0.9241112603226836	-0.924111260324099	-0.9241112603239489	-0.9241112603204271	-0.9241112603215403	-0.9241112603250394	-0.9241112603256263	-0.9241112603265706	-0.924111260327923	-0.9241112603197593	-0.924111260319811	Riboflavin	K+-e0
