	0.0000-0.0012	0.0012-0.0727	0.0727-0.0728	0.0732-4.2025	4.3444-4.3555	4.3555-4.5647	4.5647-4.5652	4.5652-4.7458	4.9689-5.1608	5.1608-12.2919	12.2919-20.0000	Source	Target
Melitose-e0##H2O-e0##Bifidobacterium_animalis_YL2	-2.000000000005444	-2.000000000005444	-2.000000000005444	-2.000000000005444	4.333333333407219	-1.999999999971044	-1.9999999999959595	-1.999999999976306	0.0	-1.999999999972541	-1.9999999999733375	Melitose-e0	H2O-e0
Sucrose-e0##H2O-e0##Bifidobacterium_animalis_YL2	-1.0000000000053384	-1.0000000000053384	-1.0000000000053384	-1.0000000000053384	5.000000000070129	-0.9999999999726459	-0.999999999996077	-0.999999999977549	0.0	-0.9999999999742889	-0.9999999999748214	Sucrose-e0	H2O-e0
Folate##H2O-e0##Bifidobacterium_animalis_YL2	-12.000000000023054	-12.000000000023054	-12.000000000023054	-12.000000000023054	12.500000000293607	-10.999999999898419	-10.9999999999888	-10.999999999916998	0.0	-13.999999999887898	-13.99999999989084	Folate	H2O-e0
Riboflavin##H2O-e0##Bifidobacterium_animalis_YL2	1139.6634997105039	1139.6634997105039	1139.6634997105039	1139.6634997105039	-4409.922772765497	1147.3771143606004	1147.377114383605	1147.3771143652748	0.0	1284.2706441896682	1284.6114930546016	Riboflavin	H2O-e0
Riboflavin##Phosphate-e0##Bifidobacterium_animalis_YL2	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418561972636	-129.86418562140204	-129.8641856164221	-129.86418561887666	-129.86418561691988	-129.8641856172749	-129.8641856167738	-127.54674296402389	Riboflavin	Phosphate-e0
Putrescine-e0##L-Glutamate-e0##Bifidobacterium_animalis_YL2	2.000000000000204	2.000000000000204	2.000000000000204	2.000000000000204	2.000000000000108	2.0000000000001	2.000000000000099	2.0000000000000937	1.0000000000002915	1.0000000000004814	3.820174632480308	Putrescine-e0	L-Glutamate-e0
Spermidine-e0##L-Glutamate-e0##Bifidobacterium_animalis_YL2	2.0000000000004756	2.0000000000004756	2.0000000000004756	2.0000000000004756	2.000000000002144	1.9999999999964106	1.9999999999996163	1.9999999999973301	0.9999999999988644	0.9999999999988383	0.0	Spermidine-e0	L-Glutamate-e0
Thiamin-e0##L-Glutamate-e0##Bifidobacterium_animalis_YL2	4.000000000002782	4.000000000002782	4.000000000002782	4.000000000002782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Glutamate-e0
Folate##L-Glutamate-e0##Bifidobacterium_animalis_YL2	4.00000000000276	4.00000000000276	4.00000000000276	4.00000000000276	4.000000000009673	3.999999999987236	3.9999999999996905	3.999999999990848	0.9999999999965261	0.9999999999936139	0.9999999999937446	Folate	L-Glutamate-e0
Riboflavin##L-Glutamate-e0##Bifidobacterium_animalis_YL2	-142.09682062183333	-142.09682062183333	-142.09682062183333	-142.09682062183333	-140.0968206233951	-140.09682061810074	-140.09682062128087	-140.09682061901324	-68.31887621172169	-68.31887621147307	-71.13905084395726	Riboflavin	L-Glutamate-e0
Putrescine-e0##D-Glucose-e0##Bifidobacterium_animalis_YL2	-0.13333333333029193	-0.13333333333029193	-0.13333333333029193	-0.13333333333029193	0.0	0.0	0.0	0.0	0.0	0.0	1.1835329537725081	Putrescine-e0	D-Glucose-e0
Spermidine-e0##D-Glucose-e0##Bifidobacterium_animalis_YL2	2.266666666675896	2.266666666675896	2.266666666675896	2.266666666675896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	D-Glucose-e0
Thiamin-e0##D-Glucose-e0##Bifidobacterium_animalis_YL2	12.1333333333782	12.1333333333782	12.1333333333782	12.1333333333782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	D-Glucose-e0
Melitose-e0##D-Glucose-e0##Bifidobacterium_animalis_YL2	2.5333333333439536	2.5333333333439536	2.5333333333439536	2.5333333333439536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	D-Glucose-e0
Sucrose-e0##D-Glucose-e0##Bifidobacterium_animalis_YL2	2.4000000000104342	2.4000000000104342	2.4000000000104342	2.4000000000104342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose-e0	D-Glucose-e0
Folate##D-Glucose-e0##Bifidobacterium_animalis_YL2	9.800000000043873	9.800000000043873	9.800000000043873	9.800000000043873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate	D-Glucose-e0
Riboflavin##D-Glucose-e0##Bifidobacterium_animalis_YL2	-2223.0345089717066	-2223.0345089717066	-2223.0345089717066	-2223.0345089717066	0.0	0.0	0.0	0.0	0.0	0.0	-1.18353295369559	Riboflavin	D-Glucose-e0
Riboflavin##Mn2+-e0##Bifidobacterium_animalis_YL2	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359773773	-0.7060625359819016	-0.7060625359623975	-0.7060625359726805	-0.7060625359603637	-0.7060625359622703	-0.7060625359605593	-0.7060625359617339	Riboflavin	Mn2+-e0
Riboflavin##Zn2+-e0##Bifidobacterium_animalis_YL2	-0.7060625359787005	-0.7060625359787005	-0.7060625359787005	-0.7060625359787005	-0.7060625359856081	-0.7060625359577686	-0.7060625359726962	-0.7060625359641164	-0.7060625359660457	-0.7060625359646373	-0.7060625359645853	Riboflavin	Zn2+-e0
Riboflavin##L-Lysine-e0##Bifidobacterium_animalis_YL2	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193522568	-36.359661933753976	-36.35966193458758	-36.35966193404368	-442.74468152609757	-14.654466794597685	-7.747123596969518	Riboflavin	L-Lysine-e0
Thiamin-e0##L-Aspartate-e0##Bifidobacterium_animalis_YL2	2.0000000000009717	2.0000000000009717	2.0000000000009717	2.0000000000009717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Aspartate-e0
Folate##L-Aspartate-e0##Bifidobacterium_animalis_YL2	1.000000000000948	1.000000000000948	1.000000000000948	1.000000000000948	1.0000000000031546	0.9999999999959412	0.999999999999702	0.9999999999965583	-3.6666666666523784	0.999999999992658	0.9999999999927538	Folate	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Bifidobacterium_animalis_YL2	-49.35650920376778	-49.35650920376778	-49.35650920376778	-49.35650920376778	-48.356509204268484	-48.35650920256316	-48.356509203522805	-48.35650920272065	358.0285103891225	-70.0617043420617	-73.13337698403265	Riboflavin	L-Aspartate-e0
Riboflavin##L-Arginine-e0##Bifidobacterium_animalis_YL2	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.723747384001165	-21.723747383210295	-21.723747383590762	-21.723747383342527	-21.723747383390144	-21.72374738332213	-22.61402509809028	Riboflavin	L-Arginine-e0
Riboflavin##L-Leucine-e0##Bifidobacterium_animalis_YL2	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.2232871558672	-47.22328715402673	-47.22328715499388	-47.22328715441557	-47.22328715452419	-47.22328715437052	-47.22328715439775	Riboflavin	L-Leucine-e0
Melitose-e0##Galactose-e0##Bifidobacterium_animalis_YL2	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.9999999999995808	1.000000000000342	0.9999999999999536	0.9999999999998197	0.9999999999998251	0.9999999999998387	0.9999999999998042	Melitose-e0	Galactose-e0
Putrescine-e0##Putrescine-e0##Bifidobacterium_animalis_YL2	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999999	-1.0000000000000004	-1.0000000000000007	-1.0000000000000004	-1.0000000000000013	-0.9999999999999996	-0.9999999999999776	Putrescine-e0	Putrescine-e0
Riboflavin##L-Histidine-e0##Bifidobacterium_animalis_YL2	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705091236	-9.204977704752839	-9.204977704951233	-9.204977704823058	-9.204977704843252	-9.204977704813913	-9.204977704820276	Riboflavin	L-Histidine-e0
Riboflavin##L-Proline-e0##Bifidobacterium_animalis_YL2	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.087781190337797	-18.08778119053361	-18.08778118982747	-18.08778119021083	-18.087781189955656	-18.08778118999846	-18.08778118993876	-18.087781189945634	Riboflavin	L-Proline-e0
Riboflavin##Co2+-e0##Bifidobacterium_animalis_YL2	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.706062535970113	-0.7060625359314269	-0.7060625360918655	-0.7060625361494717	-0.7060625360865532	-0.7060625360562401	-0.7060625360805488	-0.08075749854577831	Riboflavin	Co2+-e0
Riboflavin##L-Valine-e0##Bifidobacterium_animalis_YL2	-34.56469128230957	-34.56469128230957	-34.56469128230957	-34.56469128230957	-34.56469128259998	-34.564691281356154	-34.56469128198838	-34.564691281525455	-34.56469128160986	-34.564691281493985	-35.44119437773144	Riboflavin	L-Valine-e0
Putrescine-e0##L-Threonine-e0##Bifidobacterium_animalis_YL2	-0.333333333333188	-0.333333333333188	-0.333333333333188	-0.333333333333188	0.0	0.0	0.0	0.0	0.0	0.0	-2.4086728321127255	Putrescine-e0	L-Threonine-e0
Spermidine-e0##L-Threonine-e0##Bifidobacterium_animalis_YL2	-0.3333333333330389	-0.3333333333330389	-0.3333333333330389	-0.3333333333330389	-6.00000000008247	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Threonine-e0
Thiamin-e0##L-Threonine-e0##Bifidobacterium_animalis_YL2	2.333333333334748	2.333333333334748	2.333333333334748	2.333333333334748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Threonine-e0
Folate##L-Threonine-e0##Bifidobacterium_animalis_YL2	2.0000000000014646	2.0000000000014646	2.0000000000014646	2.0000000000014646	-22.50000000036181	0.999999999990688	0.9999999999979274	0.999999999992709	0.9999999999958323	0.9999999999914866	0.9999999999917879	Folate	L-Threonine-e0
Riboflavin##L-Threonine-e0##Bifidobacterium_animalis_YL2	-79.87901037005408	-79.87901037005408	-79.87901037005408	-79.87901037005408	5463.707262116478	-93.59262504750744	-93.59262504934937	-93.59262504802608	-93.59262504827907	-93.59262504792359	-91.1839522158867	Riboflavin	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Bifidobacterium_animalis_YL2	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000016	-1.0000000000000002	-1.000000000000001	-0.9999999999999988	-0.9999999999999984	-1.000000000000001	0.0	Spermidine-e0	Spermidine-e0
Thiamin-e0##Thiamin-e0##Bifidobacterium_animalis_YL2	-1.000000000000003	-1.000000000000003	-1.000000000000003	-1.000000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Thiamin-e0
Riboflavin##L-Isoleucine-e0##Bifidobacterium_animalis_YL2	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811266368	-38.57060811323829	-38.57060811147188	-38.57060811245332	-38.570608111924415	-38.57060811202196	-38.570608111882926	-35.849869754474746	Riboflavin	L-Isoleucine-e0
Riboflavin##fe3-e0##Bifidobacterium_animalis_YL2	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359775363	-0.7060625359859876	-0.7060625359598077	-0.7060625359719402	-0.7060625359610676	-0.7060625359631297	-0.7060625359603362	-0.7060625359607311	Riboflavin	fe3-e0
Putrescine-e0##H+-e0##Bifidobacterium_animalis_YL2	2.666666666647724	2.666666666647724	2.666666666647724	2.666666666647724	1.9999999999897566	1.9999999999870788	1.999999999984501	1.9999999999856235	0.6666666666267433	0.0	-2326.811923282829	Putrescine-e0	H+-e0
Spermidine-e0##H+-e0##Bifidobacterium_animalis_YL2	-0.33333333334630755	-0.33333333334630755	-0.33333333334630755	-0.33333333334630755	11.00000000010712	10.999999999918805	11.00000000025059	5.5000000000412905	3.5000000000406297	3.5000000000160987	0.0	Spermidine-e0	H+-e0
Thiamin-e0##H+-e0##Bifidobacterium_animalis_YL2	-31.66666666649589	-31.66666666649589	-31.66666666649589	-31.66666666649589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	H+-e0
Melitose-e0##H+-e0##Bifidobacterium_animalis_YL2	-1.3333333333496018	-1.3333333333496018	-1.3333333333496018	-1.3333333333496018	11.333333333452188	11.333333333252659	11.333333333606832	5.500000000044834	4.166666666723265	5.500000000039682	5.500000000056322	Melitose-e0	H+-e0
Sucrose-e0##H+-e0##Bifidobacterium_animalis_YL2	-1.000000000017336	-1.000000000017336	-1.000000000017336	-1.000000000017336	11.000000000115044	10.9999999999233	11.000000000256726	5.500000000039274	4.833333333383147	5.500000000037141	5.50000000004912	Sucrose-e0	H+-e0
Folate##H+-e0##Bifidobacterium_animalis_YL2	-27.999999999909427	-27.999999999909427	-27.999999999909427	-27.999999999909427	21.000000000630326	20.99999999992309	21.000000001195822	0.0	-9.333333332970463	0.0	0.0	Folate	H+-e0
Riboflavin##H+-e0##Bifidobacterium_animalis_YL2	5039.442807940832	5039.442807940832	5039.442807940832	5039.442807940832	-6061.229736988664	-6061.229736818841	-6061.229737143656	-686.9467833838711	125.82325579595044	-730.3571736604257	1596.4547495851948	Riboflavin	H+-e0
Riboflavin##Uracil-e0##Bifidobacterium_animalis_YL2	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977298582	-12.165428977506382	-12.165428976974905	-12.16542897730562	-12.165428977002918	-12.165428977047629	-12.165428976989169	-11.437461004618086	Riboflavin	Uracil-e0
Thiamin-e0##L-Alanine-e0##Bifidobacterium_animalis_YL2	-0.9999999999986627	-0.9999999999986627	-0.9999999999986627	-0.9999999999986627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Alanine-e0
Riboflavin##L-Alanine-e0##Bifidobacterium_animalis_YL2	-51.53444007327987	-51.53444007327987	-51.53444007327987	-51.53444007327987	-52.03444007393202	-52.03444007182539	-52.03444007292824	-52.03444007164911	-52.034440071899006	-52.03444007158146	-52.066942857784625	Riboflavin	L-Alanine-e0
Spermidine-e0##L-Methionine-e0##Bifidobacterium_animalis_YL2	1.0000000000000602	1.0000000000000602	1.0000000000000602	1.0000000000000602	1.0000000000002236	0.9999999999995764	0.9999999999998477	0.9999999999997156	0.9999999999997864	0.99999999999979	0.0	Spermidine-e0	L-Methionine-e0
Riboflavin##L-Methionine-e0##Bifidobacterium_animalis_YL2	-13.748894121423898	-13.748894121423898	-13.748894121423898	-13.748894121423898	-13.748894121583799	-13.748894120982433	-13.748894121251432	-13.748894121125243	-13.748894121146927	-13.748894121111839	-15.293158267703909	Riboflavin	L-Methionine-e0
Thiamin-e0##L-Cysteine-e0##Bifidobacterium_animalis_YL2	1.000000000000182	1.000000000000182	1.000000000000182	1.000000000000182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Cysteine-e0
Riboflavin##L-Cysteine-e0##Bifidobacterium_animalis_YL2	-8.397459504984004	-8.397459504984004	-8.397459504984004	-8.397459504984004	-7.8974595049800795	-7.8974595047855605	-7.897459504987897	-7.8974595048148375	-7.897459504822073	-7.897459504807251	-7.627637931179694	Riboflavin	L-Cysteine-e0
Thiamin-e0##L-Tyrosine-e0##Bifidobacterium_animalis_YL2	1.0000000000003424	1.0000000000003424	1.0000000000003424	1.0000000000003424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Tyrosine-e0
Riboflavin##L-Tyrosine-e0##Bifidobacterium_animalis_YL2	-12.972744790289672	-12.972744790289672	-12.972744790289672	-12.972744790289672	-12.472744790428946	-12.472744789947948	-12.472744790252097	-12.472744790052054	-12.472744790074296	-12.472744790041311	-11.967339719365343	Riboflavin	L-Tyrosine-e0
Riboflavin##L-Phenylalanine-e0##Bifidobacterium_animalis_YL2	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065762716	-19.790702065973772	-19.790702065198516	-19.790702065608734	-19.790702065350814	-19.790702065397397	-19.790702065331942	-19.79070206534296	Riboflavin	L-Phenylalanine-e0
Putrescine-e0##L-Serine-e0##Bifidobacterium_animalis_YL2	0.3333333333333533	0.3333333333333533	0.3333333333333533	0.3333333333333533	0.0	0.0	0.0	0.0	0.0	0.0	-2.1203186034756016	Putrescine-e0	L-Serine-e0
Spermidine-e0##L-Serine-e0##Bifidobacterium_animalis_YL2	0.3333333333335366	0.3333333333335366	0.3333333333335366	0.3333333333335366	6.0000000000842055	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Serine-e0
Thiamin-e0##L-Serine-e0##Bifidobacterium_animalis_YL2	-0.33333333333185255	-0.33333333333185255	-0.33333333333185255	-0.33333333333185255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Serine-e0
Folate##L-Serine-e0##Bifidobacterium_animalis_YL2	-0.9999999999986877	-0.9999999999986877	-0.9999999999986877	-0.9999999999986877	23.500000000369702	0.0	0.0	0.0	0.0	0.0	0.0	Folate	L-Serine-e0
Riboflavin##L-Serine-e0##Bifidobacterium_animalis_YL2	-44.466071906465125	-44.466071906465125	-44.466071906465125	-44.466071906465125	-5587.052344394149	-29.752457225617597	-29.75245722631791	-29.752457225788117	-29.75245722583962	-29.752457225768094	-27.632138622319463	Riboflavin	L-Serine-e0
Folate##NH3-e0##Bifidobacterium_animalis_YL2	1.0000000000001923	1.0000000000001923	1.0000000000001923	1.0000000000001923	1.000000000001008	0.999999999999183	0.9999999999997339	0.9999999999984335	-0.6666666666527528	3.999999999990314	3.999999999990601	Folate	NH3-e0
Riboflavin##NH3-e0##Bifidobacterium_animalis_YL2	-14.084762773296037	-14.084762773296037	-14.084762773296037	-14.084762773296037	-14.08476277348744	-14.084762773046833	-14.084762773191944	-14.084762772857289	320.5223124113931	-107.56790231962403	-106.11072773633514	Riboflavin	NH3-e0
Riboflavin##L-Asparagine-e0##Bifidobacterium_animalis_YL2	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.661009646037385	-16.66100964626851	-16.661009645518313	-16.661009645862382	-16.6610096457082	-16.661009645739657	-16.661009645685052	-16.3581116179953	Riboflavin	L-Asparagine-e0
Riboflavin##Ca2+-e0##Bifidobacterium_animalis_YL2	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.706062535976958	-0.7060625359847014	-0.7060625359518881	-0.7060625359660695	-0.7060625359590685	-0.7060625359607093	-0.7060625359582451	-0.7060625359586808	Riboflavin	Ca2+-e0
Riboflavin##Cu2+-e0##Bifidobacterium_animalis_YL2	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.706062535975464	-0.7060625359889051	-0.7060625359594892	-0.7060625359735558	-0.706062535960174	-0.7060625359635462	-0.7060625359600028	-0.7060625359612839	Riboflavin	Cu2+-e0
Riboflavin##Fe2+-e0##Bifidobacterium_animalis_YL2	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.706062535997348	-1.7060625359360673	-1.7060625359749306	-1.7060625359471548	-1.706062535952813	-1.7060625359460206	-1.7060625359443848	Riboflavin	Fe2+-e0
Thiamin-e0##Fumarate-e0##Bifidobacterium_animalis_YL2	-2.0000000000002385	-2.0000000000002385	-2.0000000000002385	-2.0000000000002385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Fumarate-e0
Folate##Fumarate-e0##Bifidobacterium_animalis_YL2	-1.0000000000003608	-1.0000000000003608	-1.0000000000003608	-1.0000000000003608	-1.00000000000056	-0.9999999999967973	-0.9999999999979418	-0.9999999999971901	-0.999999999998109	-0.9999999999967467	-0.9999999999968116	Folate	Fumarate-e0
Riboflavin##Fumarate-e0##Bifidobacterium_animalis_YL2	31.01233132549326	31.01233132549326	31.01233132549326	31.01233132549326	30.01233132553682	30.012331324653847	30.01233132494263	30.012331324750917	30.01233132480196	30.012331324690724	31.721540496233125	Riboflavin	Fumarate-e0
Riboflavin##Glycerol-e0##Bifidobacterium_animalis_YL2	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356589257	2.523313435571446	2.5233134356574602	2.5233134356112283	2.523313435618011	2.5233134356087614	2.672192732457891	Riboflavin	Glycerol-e0
Riboflavin##K+-e0##Bifidobacterium_animalis_YL2	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359046188	-0.7060625359931276	-0.7060625357825745	-0.70606253587731	-0.706062535890517	-0.7060625358892685	-3.0133588026270934	Riboflavin	K+-e0
Melitose-e0##Melitose-e0##Bifidobacterium_animalis_YL2	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0	-0.9999999999999989	-1.0000000000000016	-0.9999999999999984	-0.999999999999999	-1.0000000000000002	Melitose-e0	Melitose-e0
Riboflavin##Sulfate-e0##Bifidobacterium_animalis_YL2	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625445221866	-0.7060625506189346	-0.7060626144128541	-0.7060628143154055	-0.7060625886006164	-0.70606259073611	-0.706062587130873	2330.584018807789	Riboflavin	Sulfate-e0
Riboflavin##L-Tryptophan-e0##Bifidobacterium_animalis_YL2	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.1213101738354965	-6.121310173940197	-6.121310173582167	-6.121310173700656	-6.121310173652342	-6.121310173682716	-6.121310173644387	-6.399485744970968	Riboflavin	L-Tryptophan-e0
Riboflavin##Cl--e0##Bifidobacterium_animalis_YL2	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359761686	-0.7060625359845513	-0.706062535953864	-0.7060625359657504	-0.7060625359574566	-0.7060625359601683	-0.7060625359566309	-0.7060625359570332	Riboflavin	Cl--e0
Putrescine-e0##D-Lactate-e0##Bifidobacterium_animalis_YL2	0.4666666666640466	0.4666666666640466	0.4666666666640466	0.4666666666640466	0.999999999990577	0.9999999999910836	0.9999999999914072	0.9999999999999578	0.0	-0.9999999999992999	5.14580709855498	Putrescine-e0	D-Lactate-e0
Spermidine-e0##D-Lactate-e0##Bifidobacterium_animalis_YL2	-0.9333333333411549	-0.9333333333411549	-0.9333333333411549	-0.9333333333411549	-10.000000000161581	-9.999999999717165	-9.999999999940155	1.0000000000008709	-0.9999999999815798	-1.0000000000020128	0.0	Spermidine-e0	D-Lactate-e0
Thiamin-e0##D-Lactate-e0##Bifidobacterium_animalis_YL2	-10.466666666704304	-10.466666666704304	-10.466666666704304	-10.466666666704304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	D-Lactate-e0
Melitose-e0##D-Lactate-e0##Bifidobacterium_animalis_YL2	-0.533333333342382	-0.533333333342382	-0.533333333342382	-0.533333333342382	-10.666666666845114	-10.666666666374994	-10.666666666614407	1.0000000000009315	-0.9999999999823794	0.9999999999975543	0.9999999999976522	Melitose-e0	D-Lactate-e0
Sucrose-e0##D-Lactate-e0##Bifidobacterium_animalis_YL2	-0.4000000000088828	-0.4000000000088828	-0.4000000000088828	-0.4000000000088828	-10.00000000016934	-9.999999999724572	-9.999999999949646	1.0000000000008984	0.0	0.999999999997719	0.9999999999978073	Sucrose-e0	D-Lactate-e0
Folate##D-Lactate-e0##Bifidobacterium_animalis_YL2	-8.800000000037059	-8.800000000037059	-8.800000000037059	-8.800000000037059	-48.00000000070865	-47.99999999897151	-47.999999999839645	-5.999999999995808	-16.999999999950635	-3.00000000000962	-3.0000000000094875	Folate	D-Lactate-e0
Riboflavin##D-Lactate-e0##Bifidobacterium_animalis_YL2	1895.3183443437292	1895.3183443437292	1895.3183443437292	1895.3183443437292	10757.956380342577	10757.95637993235	10757.956380153462	9.390473104518037	1156.7675874729316	-127.50305672110642	-133.6488638196321	Riboflavin	D-Lactate-e0
Riboflavin##Mg-e0##Bifidobacterium_animalis_YL2	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.706062535976862	-0.7060625359859753	-0.7060625359545701	-0.7060625359694416	-0.7060625359606764	-0.7060625359627342	-0.7060625359598212	-0.7060625359602171	Riboflavin	Mg-e0
Sucrose-e0##Sucrose-e0##Bifidobacterium_animalis_YL2	-1.0	-1.0	-1.0	-1.0	-0.9999999999999999	-1.0000000000000002	-0.9999999999999996	-1.0000000000000007	-1.000000000000001	-0.9999999999999989	-0.9999999999999998	Sucrose-e0	Sucrose-e0
Putrescine-e0##CO2-e0##Bifidobacterium_animalis_YL2	-1.6666666666667724	-1.6666666666667724	-1.6666666666667724	-1.6666666666667724	-1.000000000009702	-1.0000000000000746	-1.0000000000000702	-1.0000000000000713	-0.33333333333225224	0.0	-11.248021620584	Putrescine-e0	CO2-e0
Spermidine-e0##CO2-e0##Bifidobacterium_animalis_YL2	-2.666666666667422	-2.666666666667422	-2.666666666667422	-2.666666666667422	-14.000000000169086	-1.9999999999966631	-1.9999999999990412	-1.9999999999983484	-1.0000000000050286	-0.9999999999981171	0.0	Spermidine-e0	CO2-e0
Thiamin-e0##CO2-e0##Bifidobacterium_animalis_YL2	2.6666666666628602	2.6666666666628602	2.6666666666628602	2.6666666666628602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	CO2-e0
Folate##CO2-e0##Bifidobacterium_animalis_YL2	4.999999999996637	4.999999999996637	4.999999999996637	4.999999999996637	-44.00000000074188	3.0000000000124407	3.000000000003213	3.0000000000058438	7.666666666654071	3.0000000000098437	3.000000000009819	Folate	CO2-e0
Riboflavin##CO2-e0##Bifidobacterium_animalis_YL2	126.9496317724781	126.9496317724781	126.9496317724781	126.9496317724781	11213.122176748238	98.52240240861933	98.52240241097157	98.5224024103031	-307.8626171814667	120.2275975496255	131.47561917011862	Riboflavin	CO2-e0
Putrescine-e0##Acetate-e0##Bifidobacterium_animalis_YL2	0.19999999999559545	0.19999999999559545	0.19999999999559545	0.19999999999559545	0.0	0.0	0.0	0.0	0.0	0.0	-3.965362934235586	Putrescine-e0	Acetate-e0
Spermidine-e0##Acetate-e0##Bifidobacterium_animalis_YL2	-2.4000000000133483	-2.4000000000133483	-2.4000000000133483	-2.4000000000133483	1.00000000000208	18.99999999955914	18.999999999908102	2.499999999985788	2.49999999998943	2.499999999989365	0.0	Spermidine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Bifidobacterium_animalis_YL2	-16.20000000006461	-16.20000000006461	-16.20000000006461	-16.20000000006461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Acetate-e0
Melitose-e0##Acetate-e0##Bifidobacterium_animalis_YL2	-0.8000000000154397	-0.8000000000154397	-0.8000000000154397	-0.8000000000154397	3.0000000000022458	21.999999999545224	21.9999999999199	4.49999999998548	4.499999999989805	4.499999999985225	4.499999999985755	Melitose-e0	Acetate-e0
Sucrose-e0##Acetate-e0##Bifidobacterium_animalis_YL2	-0.600000000015166	-0.600000000015166	-0.600000000015166	-0.600000000015166	3.000000000002124	20.999999999570562	20.9999999999228	4.499999999986202	4.499999999988143	4.499999999986066	4.499999999986482	Sucrose-e0	Acetate-e0
Folate##Acetate-e0##Bifidobacterium_animalis_YL2	-13.200000000063278	-13.200000000063278	-13.200000000063278	-13.200000000063278	1.5000000000095577	71.99999999839885	71.9999999997573	8.999999999949866	8.999999999973232	8.999999999939668	8.999999999941723	Folate	Acetate-e0
Riboflavin##Acetate-e0##Bifidobacterium_animalis_YL2	3219.922534592353	3219.922534592353	3219.922534592353	3219.922534592353	-113.62922886680319	-16785.52888972864	-16785.52889007465	-662.6800294905935	-662.6800294925731	-662.6800294897839	-658.7146665560007	Riboflavin	Acetate-e0
Folate##Folate##Bifidobacterium_animalis_YL2	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.999999999999999	-1.0000000000000042	-1.0000000000000016	-1.0000000000000016	-1.0000000000000002	-0.9999999999999944	-0.9999999999999971	Folate	Folate
