	0.0000-0.0000	0.0000-0.0006	0.0022-0.0057	0.0058-0.0090	0.0097-0.0097	0.0097-0.0112	0.0112-0.0116	0.0121-0.0124	0.0124-0.0126	0.0126-0.0129	0.0129-0.0129	0.0129-0.0130	0.0130-0.0130	0.0130-0.0133	0.0133-0.0188	0.0188-0.0427	0.0427-0.2022	0.3102-0.3623	0.3623-0.3625	0.3625-0.3639	0.3639-0.4059	0.4059-0.4085	0.4085-0.4274	0.4754-0.5844	0.5845-0.5879	0.5879-0.5995	0.5995-0.5995	0.5995-0.6627	0.6627-0.6627	0.6627-5.8404	5.8404-5.8404	5.8404-6.8241	6.8437-6.8437	6.8437-6.8719	6.8951-6.8953	6.8953-7.7294	7.7294-7.7302	7.7302-7.7302	7.8442-20.0000	Source	Target
Putrescine-e0##D-Lactate-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.53507257251347	0.0	2.0719767930385253	0.6130419967824708	3.999999999987696	1.9999999999915608	1.9999999999967304	2.9999999999958304	1.0000000000001428	2.000000000008491	1.9999999999946865	1.8559858682908055	10.000000000751426	10.000000000694895	2.0000000000190026	1.2812192553068453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	D-Lactate-e0
D-Glucose-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017935681032266728	0.0	0.0024491558749996072	-0.0014492782091807173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00023441248540997128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Mg-e0
Putrescine-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017935681032267752	0.0	0.004898311749997052	0.001449278209181693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046882497081975223	0.0	0.0	0.0	0.0023246197516765626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Mg-e0
Spermidine-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.003587136206451673	0.0	0.006122889687491013	-0.001449278209181729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0005860312135268264	0.0	0.0	0.0	0.0011623098758356044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Mg-e0
Pyruvate-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008967840516130918	0.0	0.0006122889687497123	-0.0014492782091814333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0001758093640574275	0.0	0.0	0.0	-0.000581154937919144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Mg-e0
D-Mannose-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008967840516131189	0.0	0.0006122889687495319	-0.0014492782091813743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017580936405750102	0.0	0.0	0.0	-0.0005811549379191752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Mg-e0
Melitose-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0035871362064521096	0.0	0.004898311750001243	-0.007246391045904049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012892686697539206	0.0	0.0	0.0	-0.0023246197516740476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Mg-e0
Folate-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.003587136206449704	-0.49442286335824065	-0.0036737338125033396	-0.013043503882632436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003340377917094581	-0.49442286323240825	-0.49442286322754736	-0.4944228632572397	-0.009298479006709682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Mg-e0
O2-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.016142112929039856	0.0	-0.020817824937488922	0.014492782091817476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011720624270522133	0.0	0.0	0.0	0.0011623098758392577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Mg-e0
Urea-e0##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0017935681032265737	0.0	-0.0036737338124978795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Mg-e0
Sucrose##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017935681032260123	0.0	0.003673733812500681	-0.004347834627542039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008204436989343967	0.0	0.0	0.0	-0.0011623098758364555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Mg-e0
Thiamine##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.011658192670965975	-0.9888457267168492	0.0018368669062352107	-0.026087007765270634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005039868436318621	-0.9888457264649423	-0.9888457264551899	-0.9888457265146874	-0.012785408634228576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	Mg-e0
Riboflavin##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.004483920258061733	-1.483268590075584	0.0006122889687429357	-0.01014494746426901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0030473623103322825	-1.4832685896972833	-1.483268589682628	-1.4832685897721625	-0.005230394441274961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Mg-e0
Cytosine##Mg-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0044839202580663675	0.0	-0.0012245779374993103	-0.0014492782091818951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0002344124854099782	0.0	0.0	0.0	-0.0011623098758384745	-0.004010600937860628	-0.004010600937861072	-0.00401060093786105	-0.004010600937862053	-0.004010600937860875	-0.004010600937861564	-0.004010600937861167	-0.004010600937860542	-0.004010600937860542	-0.004010600937860542	-0.004010600937860542	-0.004010600937860542	-0.004010600937860542	-0.004010600937860542	-0.004010600937860542	-0.004010600937861996	-0.0040106009378620315	Cytosine	Mg-e0
Putrescine-e0##CO2-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-1.0676252435320288	-1.999999999984596	-5.157026171684027	-1.9952428198725534	-1.0000000000192442	-1.666666666680122	-2.000000000004298	-2.0000000000053464	-2.000000000003901	-4.00000000000374	-2.0000000000076947	-2.3358314712421504	-1.9999999999687081	-1.9999999999712035	-1.9999999999535374	-3.667536187759038	-2.0000000000000617	-2.000000000000251	-2.000000000000247	-2.000000000000234	-2.000000000000088	-2.0000000000002442	-1.9999999999999858	-1.9999999999998561	-1.9999999999998561	-1.9999999999998561	-1.9999999999998561	-1.9999999999998561	-1.9999999999998561	-1.9999999999998561	-1.9999999999998561	-1.999999999999974	-1.9999999999999603	Putrescine-e0	CO2-e0
Urea-e0##CO2-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.06762524353197032	0.9999999999929655	3.3677696287629555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	CO2-e0
D-Glucose-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.001270119863209373	0.0	-0.0017343760291795936	0.0010263100896398375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016599980417033786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	5-Methylthio-D-ribose-e0
Putrescine-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0012701198632101161	0.0	-0.0034687520583557654	-0.0010263100896409447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003319996083430554	0.0	0.0	0.0	-0.0016461854532911911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	5-Methylthio-D-ribose-e0
Pyruvate-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.000635059931605091	0.0	-0.0004335940072943772	0.0010263100896410488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001244998531287988	0.0	0.0	0.0	0.0004115463633229931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	5-Methylthio-D-ribose-e0
D-Mannose-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0006350599316052898	0.0	-0.00043359400729428517	0.0010263100896411577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012449985312904	0.0	0.0	0.0	0.0004115463633231473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	5-Methylthio-D-ribose-e0
Melitose-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0025402397264188744	0.0	-0.0034687520583597657	0.005131550448202031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009129989229409299	0.0	0.0	0.0	0.0016461854532868177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	5-Methylthio-D-ribose-e0
Folate-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.0025402397264251337	0.35012682175102844	0.0026015640437774723	0.009236790806774503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023654972094532597	0.3501268216587927	0.3501268216531919	0.3501268216801739	0.006584741813172252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	5-Methylthio-D-ribose-e0
O2-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.011431078768892898	0.0	0.01474219624801268	-0.010263100896413416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.299990208696109e-05	0.0	0.0	0.0	-0.0008230927266473108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	5-Methylthio-D-ribose-e0
Urea-e0##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012701198632099867	0.0	0.002601564043767166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	5-Methylthio-D-ribose-e0
Sucrose##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.001270119863209173	0.0	-0.0026015640437696145	0.003078930268920827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005809993145985983	0.0	0.0	0.0	0.0008230927266427187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	5-Methylthio-D-ribose-e0
Thiamine##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.008255779110874719	0.7002536435023156	-0.001300782021861751	0.01847358161355226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035689957897046248	0.7002536433176616	0.7002536433064316	0.7002536433604939	0.009054019993115142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	5-Methylthio-D-ribose-e0
Riboflavin##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.003175299658032793	1.0503804652536852	-0.00043359400727957395	0.007184170627495612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002157997454242716	1.0503804649763575	1.0503804649594737	1.0503804650408304	0.003703917269911859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	5-Methylthio-D-ribose-e0
Cytosine##5-Methylthio-D-ribose-e0##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.003175299658025734	0.0	0.0008671880145889111	0.001026310089641237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016599980417156623	0.0	0.0	0.0	0.0008230927266456229	0.002840117364614588	0.0028401173646127186	0.002840117364613184	0.0028401173646092816	0.0028401173646102965	0.0028401173646079095	0.002840117364612482	0.0028401173646135543	0.0028401173646135543	0.0028401173646135543	0.0028401173646135543	0.0028401173646135543	0.0028401173646135543	0.0028401173646135543	0.0028401173646135543	0.002840117364614534	0.002840117364614512	Cytosine	5-Methylthio-D-ribose-e0
D-Glucose-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0025402397262561057	0.0	0.003468752058095558	-0.00205262017918527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003319996083439116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	Niacin
Putrescine-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.002540239726197365	0.0	0.0069375041162639	0.0020526201791503697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006639992167198624	0.0	0.0	0.0	0.003292370906593208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Niacin
Spermidine-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.005080479452537233	0.0	0.008671880145208652	-0.002052620179261706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0008299990208414077	0.0	0.0	0.0	0.001646185453284973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Niacin
Pyruvate-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012701198631253133	0.0	0.0008671880145218073	-0.0020526201791601045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00024899970626428823	0.0	0.0	0.0	-0.0008230927266475597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	Niacin
D-Mannose-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.00127011986312707	0.0	0.0008671880145198476	-0.0020526201791617495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0002489997062661008	0.0	0.0	0.0	-0.0008230927266493316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	Niacin
Melitose-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.005080479452579277	0.0	0.0069375041161384605	-0.010263100895870448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001825997845917696	0.0	0.0	0.0	-0.003292370906596817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Niacin
Folate-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.005080479452717863	-0.7002536434535557	-0.005203128087418839	-0.018473581612553656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0047309944189831985	-0.7002536433378667	-0.7002536433277624	-0.7002536433536539	-0.013169483626350549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Niacin
O2-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.022862157536022814	0.0	-0.029484392494075126	0.020526201791537906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016599980418619808	0.0	0.0	0.0	0.0016461854532938522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Niacin
Urea-e0##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.002540239726208379	0.0	-0.005203128087197263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Niacin
Sucrose##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0025402397263119283	0.0	0.005203128087110119	-0.006157860537534612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0011619986292162536	0.0	0.0	0.0	-0.0016461854533002251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Niacin
Thiamine##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.016511558220870384	-1.4005072869075192	0.002601564043237993	-0.036947163225028966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00713799157952597	-1.4005072866759174	-1.4005072866556578	-1.400507286707544	-0.018108039986260573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	Niacin
Riboflavin##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.006350599315855503	-2.100760930361482	0.0008671880142538189	-0.014368341254310683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0043159949085282605	-2.1007609300136645	-2.100760929983205	-2.1007609300612997	-0.007407834539851761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Niacin
Cytosine##Niacin##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.006350599315614151	0.0	-0.0017343760290663606	-0.0020526201791501637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0003319996083568975	0.0	0.0	0.0	-0.001646185453293704	-0.00568023472923871	-0.005680234728855722	-0.005680234728855773	-0.005680234728808652	-0.005680234728861329	-0.00568023472882222	-0.005680234728885855	-0.005680234728831597	-0.005680234728831597	-0.005680234728831597	-0.005680234728831597	-0.005680234728831597	-0.005680234728831597	-0.005680234728831597	-0.005680234728831597	-0.005680234728833507	-0.005680234728833488	Cytosine	Niacin
D-Glucose-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0025402397264360035	0.0	0.003468752058376535	-0.0020526201792955647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000331999608348664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Glucose-e0	PAN
Putrescine-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.002540239726432036	0.0	0.0069375041167544895	0.0020526201792948895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006639992166781427	0.0	0.0	0.0	0.003292370906608236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	PAN
Spermidine-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.005080479452857314	0.0	0.008671880145942678	-0.0020526201792874185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000829999020868709	0.0	0.0	0.0	0.0016461854533110784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	PAN
Pyruvate-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012701198632154125	0.0	0.0008671880145957508	-0.002052620179292819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.000248999706254674	0.0	0.0	0.0	-0.0008230927266501936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyruvate-e0	PAN
D-Mannose-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0012701198632161018	0.0	0.0008671880145949717	-0.0020526201792934735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00024899970625554815	0.0	0.0	0.0	-0.0008230927266509708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D-Mannose-e0	PAN
Melitose-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0050804794528745865	0.0	0.006937504116754073	-0.010263100896473884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001825997845895581	0.0	0.0	0.0	-0.003292370906603791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	PAN
Folate-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.005080479452873158	-0.7002536435061268	-0.005203128087579812	-0.018473581613653946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004730994418889173	-0.7002536433373938	-0.7002536433160458	-0.7002536433686294	-0.01316948362643957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	PAN
O2-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.022862157537917337	0.0	-0.029484392496193102	0.020526201792961878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016599980417883196	0.0	0.0	0.0	0.001646185453318686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	PAN
Urea-e0##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	0.002540239726433026	0.0	-0.0052031280875657355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	PAN
Sucrose##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.002540239726437823	0.0	0.005203128087566441	-0.006157860537883423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0011619986292076645	0.0	0.0	0.0	-0.001646185453302335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	PAN
Thiamine##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.016511558221817945	-1.4005072870127573	0.0026015640437622453	-0.03694716322730466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00713799157937095	-1.4005072866749106	-1.4005072866321673	-1.400507286737545	-0.01810803998634324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	PAN
Riboflavin##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.0063505993160848295	-2.10076093051966	0.0008671880145805375	-0.014368341255062216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004315994908469096	-2.1007609300126275	-2.100760929948493	-2.1007609301065866	-0.007407834539861616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	PAN
Cytosine##PAN##Limosilactobacillus_reuteri_I49	0.0	0.0	0.0	0.0	0.0	0.0	-0.006350599316091005	0.0	-0.0017343760291903085	-0.0020526201792965704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00033199960834063923	0.0	0.0	0.0	-0.0016461854533059233	-0.005680234729279374	-0.0056802347292663384	-0.0056802347292665475	-0.0056802347292580855	-0.005680234729264247	-0.0056802347292339815	-0.005680234729271349	-0.005680234729296952	-0.005680234729296952	-0.005680234729296952	-0.005680234729296952	-0.005680234729296952	-0.005680234729296952	-0.005680234729296952	-0.005680234729296952	-0.005680234729298393	-0.0056802347292987145	Cytosine	PAN
